"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.818376979E1,-7.173083496E-1,3.905528412E0,8.929830322E0
2.819378779E1,-6.878196716E-1,3.922143860E0,8.858877869E0
2.820380579E1,-6.605763245E-1,3.937711487E0,8.846154327E0
2.821382279E1,-6.490502930E-1,3.959266663E0,8.891659698E0
2.822384079E1,-6.608757019E-1,3.939058685E0,8.941056976E0
2.823385879E1,-6.876699829E-1,3.960913239E0,8.997190247E0
2.824387679E1,-7.352709961E-1,3.974684601E0,9.006920013E0
2.825389379E1,-7.444020081E-1,3.970193939E0,9.016949158E0
2.826391179E1,-7.743397522E-1,3.968397675E0,9.008117523E0
2.827392979E1,-7.866142273E-1,3.988455963E0,8.976982269E0
2.828394679E1,-7.939489746E-1,3.975133667E0,8.923842773E0
2.829396479E1,-8.416996765E-1,3.948189697E0,8.896150360E0
2.830398304E1,-8.982820129E-1,3.956123199E0,8.898695068E0
2.831400004E1,-8.758287048E-1,3.973337402E0,8.941655731E0
2.832401804E1,-8.324189758E-1,3.969595184E0,8.953630829E0
2.833403604E1,-7.906558228E-1,3.971690826E0,8.971593475E0
2.834405404E1,-7.496411133E-1,3.970643005E0,8.962462463E0
2.835407104E1,-7.387138367E-1,3.942501526E0,8.965755615E0
2.836408904E1,-7.399113464E-1,3.921096039E0,8.975036316E0
2.837410704E1,-7.209008789E-1,3.897894287E0,9.004375305E0
2.838412404E1,-7.125183105E-1,3.861370239E0,9.022337952E0
2.839414204E1,-7.084767151E-1,3.846251678E0,9.023535461E0
2.840416004E1,-6.686595154E-1,3.839216309E0,9.025032349E0
2.841417804E1,-6.451583862E-1,3.841461639E0,9.020092621E0
2.842419504E1,-6.348298645E-1,3.829636230E0,8.991651764E0
2.843421304E1,-6.471043396E-1,3.849694519E0,8.993448029E0
2.844423104E1,-6.262976074E-1,3.862418060E0,8.995693359E0
2.845424804E1,-6.156697083E-1,3.880829773E0,8.961264954E0
2.846426604E1,-6.282435608E-1,3.870501251E0,8.937314758E0
2.847428404E1,-6.276448059E-1,3.840563507E0,8.969946899E0
2.848430104E1,-6.089337158E-1,3.833528137E0,9.062304840E0
2.849431904E1,-5.930667114E-1,3.823199615E0,9.118887177E0
2.850433704E1,-6.391708374E-1,3.811074829E0,9.161847839E0
2.851435504E1,-6.562353516E-1,3.841461639E0,9.115743713E0
2.852437204E1,-6.792874146E-1,3.881578217E0,9.020691376E0
2.853439004E1,-6.966513062E-1,3.909869385E0,8.950187988E0
2.854440804E1,-7.083270264E-1,3.929927673E0,8.910819855E0
2.855442504E1,-7.292834473E-1,3.904181213E0,8.925189972E0
2.856444304E1,-6.966513062E-1,3.904031525E0,8.964707794E0
2.857446104E1,-6.831793213E-1,3.904929657E0,9.006470947E0
2.858447804E1,-6.918612671E-1,3.891757050E0,8.953630829E0
