"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
7.699001792E0,-3.736230469E-1,-1.347198486E-3,9.775870972E0
7.709023792E0,-3.710783386E-1,-1.047821045E-3,9.767338715E0
7.719045792E0,-3.658392334E-1,4.490661621E-3,9.768386536E0
7.729066792E0,-3.821553040E-1,7.634124756E-3,9.778265991E0
7.739088792E0,-3.900888062E-1,5.987548828E-4,9.771080933E0
7.749110792E0,-3.682342529E-1,1.047821045E-2,9.768087158E0
7.759131792E0,-3.579057312E-1,4.490661621E-4,9.788594513E0
7.769153792E0,-3.626957703E-1,-1.916015625E-2,9.774224396E0
7.779174792E0,-3.664379883E-1,-1.721420288E-2,9.776469727E0
7.789196792E0,-3.670367432E-1,-1.496887207E-4,9.785600739E0
7.799218792E0,-3.894900513E-1,4.790039062E-3,9.781559143E0
7.809239792E0,-3.776646423E-1,1.212478638E-2,9.793683929E0
7.819261792E0,-3.803590393E-1,1.496887207E-3,9.765392761E0
7.829283792E0,-3.694317627E-1,-2.395019531E-3,9.775272217E0
7.839304792E0,-3.589535522E-1,8.681945801E-3,9.783355408E0
7.849326792E0,-3.706292725E-1,8.831634521E-3,9.783056030E0
7.859348792E0,-3.873944092E-1,-4.939727783E-3,9.793085175E0
7.869369792E0,-3.999682617E-1,-0.000000000E0,9.778116302E0
7.879391792E0,-3.806584167E-1,5.987548828E-3,9.766590271E0
7.889413792E0,-3.688330078E-1,8.981323242E-4,9.780960388E0
7.899434792E0,-3.878434753E-1,1.077758789E-2,9.774374084E0
7.909456792E0,-3.758683777E-1,-1.197509766E-3,9.773176575E0
7.919477792E0,-3.707789612E-1,-2.993774414E-4,9.773925018E0
7.929499792E0,-3.809577942E-1,6.586303711E-3,9.768236847E0
7.939521792E0,-3.685336304E-1,-4.490661621E-3,9.765392761E0
7.949542792E0,-3.821553040E-1,-1.272354126E-2,9.771979065E0
7.959564792E0,-3.987707520E-1,-6.885681152E-3,9.772278442E0
7.969586792E0,-3.864962769E-1,7.933502197E-3,9.780511322E0
7.979607792E0,-3.725752258E-1,1.496887207E-3,9.777068481E0
7.989629792E0,-3.852987671E-1,2.844085693E-3,9.785001984E0
7.999651792E0,-3.610491943E-1,-1.481918335E-2,9.771080933E0
8.009672792E0,-3.752696228E-1,-8.981323242E-4,9.765991516E0
8.019694792E0,-3.737727356E-1,-8.981323242E-4,9.763297119E0
8.029716792E0,-3.706292725E-1,2.095642090E-3,9.774523773E0
8.039737792E0,-3.698808289E-1,1.182540894E-2,9.774074707E0
8.049759792E0,-3.953279114E-1,-5.987548828E-3,9.762249298E0
8.059780792E0,-3.896397400E-1,-4.041595459E-3,9.761800232E0
8.069802792E0,-3.782633972E-1,-5.837860107E-3,9.772278442E0
8.079824792E0,-3.734733582E-1,5.987548828E-3,9.753567352E0
8.089845792E0,-3.737727356E-1,1.646575928E-3,9.775272217E0
8.099867792E0,-3.781137085E-1,-2.395019531E-3,9.775421906E0
8.109889792E0,-3.757186890E-1,2.395019531E-3,9.766889648E0
8.119910792E0,-3.917353821E-1,-2.395019531E-3,9.786199493E0
8.129932792E0,-3.740721130E-1,-6.735992432E-3,9.765093384E0
8.139954792E0,-3.698808289E-1,5.388793945E-3,9.776020660E0
8.149975792E0,-3.820056152E-1,-7.484436035E-4,9.774074707E0
8.159997792E0,-3.739224243E-1,7.634124756E-3,9.785750427E0
8.170019792E0,-3.697311401E-1,-3.742218018E-3,9.784852295E0
8.180040792E0,-3.779640198E-1,-9.729766846E-3,9.780960388E0
8.190062792E0,-3.863465881E-1,7.634124756E-3,9.780960388E0
8.200084792E0,-3.950285339E-1,7.933502197E-3,9.776469727E0
8.210105792E0,-3.841012573E-1,5.987548828E-3,9.773475952E0
8.220127792E0,-3.938310242E-1,-5.837860107E-3,9.778715057E0
8.230148792E0,-3.784130859E-1,-5.089416504E-3,9.769434357E0
8.240170792E0,-3.781137085E-1,-4.041595459E-3,9.782307587E0
8.250192792E0,-3.745211792E-1,-1.362167358E-2,9.788145447E0
8.260213792E0,-3.794609070E-1,-5.688171387E-3,9.777218170E0
8.270235792E0,-3.679348755E-1,1.347198486E-3,9.761351166E0
8.280257792E0,-3.751199341E-1,1.122665405E-2,9.786049805E0
8.290278792E0,-3.794609070E-1,-5.987548828E-3,9.780361633E0
8.300300792E0,-3.773652649E-1,9.729766846E-3,9.778116302E0
8.310322792E0,-3.830534363E-1,-8.382568359E-3,9.773176575E0
8.320343792E0,-3.858975220E-1,-1.002914429E-2,9.760153656E0
8.330365792E0,-3.776646423E-1,9.580078125E-3,9.783505096E0
8.340387500E0,-3.653901672E-1,8.681945801E-3,9.777517548E0
8.350408500E0,-3.637435913E-1,-2.844085693E-3,9.768685913E0
8.360430500E0,-3.688330078E-1,5.987548828E-3,9.760752411E0
8.370451500E0,-3.610491943E-1,-8.681945801E-3,9.769733734E0
8.380473500E0,-3.989204407E-1,1.062789917E-2,9.785600739E0
8.390495500E0,-3.721261597E-1,5.388793945E-3,9.785001984E0
8.400516500E0,-3.628454590E-1,8.831634521E-3,9.775122528E0
8.410538500E0,-3.887416077E-1,-8.831634521E-3,9.776320038E0
8.420560500E0,-3.661386108E-1,-1.362167358E-2,9.762398987E0
8.430581500E0,-3.655398560E-1,5.388793945E-3,9.775870972E0
8.440603500E0,-3.796105957E-1,-5.688171387E-3,9.772278442E0
8.450625500E0,-3.857478333E-1,9.879455566E-3,9.772577820E0
8.460646500E0,-3.806584167E-1,-2.993774414E-4,9.780661011E0
8.470668500E0,-3.890409851E-1,5.837860107E-3,9.770631866E0
8.480690500E0,-3.809577942E-1,6.137237549E-3,9.780062256E0
8.490711500E0,-3.914360046E-1,9.879455566E-3,9.782008209E0
8.500733500E0,-3.695814514E-1,1.526824951E-2,9.773326263E0
8.510755500E0,-3.580554199E-1,3.143463135E-3,9.770182800E0
8.520776500E0,-3.809577942E-1,6.137237549E-3,9.776769104E0
8.530798500E0,-3.879931641E-1,2.395019531E-3,9.777517548E0
8.540820500E0,-3.927832031E-1,5.089416504E-3,9.785750427E0
8.550841500E0,-3.767665100E-1,-2.544708252E-3,9.777517548E0
8.560863500E0,-3.751199341E-1,-5.688171387E-3,9.772128754E0
8.570885500E0,-3.888912964E-1,5.987548828E-3,9.763746185E0
8.580906500E0,-3.796105957E-1,-2.844085693E-3,9.776469727E0
8.590928500E0,-3.796105957E-1,-1.197509766E-2,9.760303345E0
8.600949500E0,-3.757186890E-1,4.790039062E-3,9.769134979E0
8.610971500E0,-3.755690002E-1,-2.993774414E-3,9.783954163E0
8.620993500E0,-3.814068604E-1,-1.945953369E-3,9.775272217E0
8.631014500E0,-3.849993896E-1,-4.340972900E-3,9.762548676E0
8.641036500E0,-3.882925415E-1,-9.430389404E-3,9.767488403E0
8.651058500E0,-3.776646423E-1,-5.987548828E-3,9.768536224E0
8.661079500E0,-3.984713745E-1,-2.245330811E-3,9.778415680E0
8.671101500E0,-3.727249146E-1,6.885681152E-3,9.785900116E0
8.681123500E0,-3.754193115E-1,2.095642090E-3,9.781559143E0
8.691144500E0,-3.899391174E-1,-7.933502197E-3,9.771230621E0
8.701166500E0,-3.873944092E-1,-2.993774414E-3,9.770482178E0
8.711188500E0,-3.847000122E-1,4.490661621E-3,9.780810699E0
8.721209500E0,-3.832031250E-1,2.844085693E-3,9.772128754E0
8.731231500E0,-3.851490784E-1,-2.245330811E-3,9.776020660E0
8.741253500E0,-3.709286499E-1,1.122665405E-2,9.780960388E0
8.751274500E0,-3.884422302E-1,-1.556762695E-2,9.782008209E0
8.761296500E0,-3.808081055E-1,-4.191284180E-3,9.779912567E0
8.771318500E0,-3.656895447E-1,4.041595459E-3,9.770631866E0
8.781339500E0,-3.613485718E-1,-2.245330811E-3,9.772877197E0
8.791361500E0,-3.833528137E-1,-4.340972900E-3,9.789792023E0
8.801382500E0,-3.827540588E-1,1.197509766E-3,9.777218170E0
8.811404500E0,-3.785627747E-1,1.107696533E-2,9.775272217E0
8.821426500E0,-3.836521912E-1,2.095642090E-3,9.759554901E0
8.831447500E0,-3.887416077E-1,7.484436035E-4,9.787247314E0
8.841469500E0,-3.824546814E-1,5.239105225E-3,9.773625641E0
8.851491500E0,-3.797602844E-1,-7.484436035E-4,9.769883423E0
8.861512500E0,-3.715274048E-1,4.490661621E-3,9.783654785E0
8.871534500E0,-3.559597778E-1,-1.347198486E-3,9.774972839E0
8.881556500E0,-3.646417236E-1,4.939727783E-3,9.763297119E0
8.891577500E0,-3.852987671E-1,7.634124756E-3,9.767488403E0
8.901599500E0,-3.881428528E-1,2.020797729E-2,9.778415680E0
8.911621500E0,-3.733236694E-1,5.688171387E-3,9.781708832E0
8.921642500E0,-3.597019958E-1,-5.239105225E-3,9.769733734E0
8.931664500E0,-3.848497009E-1,-2.844085693E-3,9.778715057E0
8.941686500E0,-3.815565491E-1,-1.481918335E-2,9.770332489E0
8.951707500E0,-3.781137085E-1,-3.592529297E-3,9.774972839E0
8.961729500E0,-3.794609070E-1,-2.350112915E-2,9.761800232E0
8.971751500E0,-3.829037476E-1,-5.239105225E-3,9.774523773E0
8.981772500E0,-3.833528137E-1,7.783813477E-3,9.777667236E0
8.991794500E0,-3.625460815E-1,-5.688171387E-3,9.782606964E0
9.001816500E0,-3.830534363E-1,1.496887207E-2,9.775721283E0
9.011837500E0,-3.649411011E-1,8.532257080E-3,9.779912567E0
9.021859500E0,-3.625460815E-1,4.490661621E-4,9.780511322E0
9.031881500E0,-3.730242920E-1,-4.191284180E-3,9.763895874E0
9.041902500E0,-3.739224243E-1,3.293151855E-3,9.767787781E0
9.051924500E0,-3.962260437E-1,2.844085693E-3,9.777667236E0
9.061946500E0,-3.927832031E-1,3.742218018E-3,9.776619415E0
9.071967500E0,-3.863465881E-1,1.496887207E-3,9.787696381E0
9.081989500E0,-3.844006348E-1,-1.197509766E-2,9.795480194E0
9.092011500E0,-3.754193115E-1,-5.388793945E-3,9.763297119E0
9.102032500E0,-3.661386108E-1,-1.002914429E-2,9.772727509E0
9.112054500E0,-3.594026184E-1,2.993774414E-3,9.772877197E0
9.122076500E0,-3.640429688E-1,4.041595459E-3,9.769434357E0
9.132097500E0,-3.793112183E-1,-4.041595459E-3,9.768087158E0
9.142119500E0,-3.872447205E-1,3.742218018E-3,9.771679688E0
9.152140500E0,-3.787124634E-1,-5.688171387E-3,9.779613190E0
9.162162500E0,-3.866459656E-1,2.095642090E-3,9.762099609E0
9.172184500E0,-3.864962769E-1,3.442840576E-3,9.774074707E0
9.182205500E0,-3.830534363E-1,4.340972900E-3,9.779164124E0
9.192227500E0,-3.852987671E-1,5.987548828E-4,9.782008209E0
9.202249500E0,-3.622467041E-1,-1.586700439E-2,9.773026886E0
9.212270500E0,-3.818559265E-1,-9.131011963E-3,9.762997742E0
9.222292500E0,-3.758683777E-1,1.167572021E-2,9.787995758E0
9.232314500E0,-3.667373657E-1,4.041595459E-3,9.764494629E0
9.242335500E0,-3.942800903E-1,-1.646575928E-3,9.784552917E0
9.252357500E0,-3.996688843E-1,4.490661621E-3,9.778415680E0
9.262379500E0,-3.685336304E-1,2.993774414E-3,9.786349182E0
9.272400500E0,-3.709286499E-1,1.272354126E-2,9.771380310E0
9.282422500E0,-3.823049927E-1,-1.107696533E-2,9.767638092E0
9.292444500E0,-3.941304016E-1,-2.844085693E-3,9.780361633E0
9.302465500E0,-3.787124634E-1,4.490661621E-3,9.774523773E0
9.312487500E0,-3.595523071E-1,1.017883301E-2,9.756860504E0
9.322509500E0,-3.887416077E-1,-4.790039062E-3,9.793683929E0
9.332530375E0,-3.956272888E-1,8.382568359E-3,9.789792023E0
9.342552375E0,-3.882925415E-1,1.272354126E-2,9.765692139E0
9.352574375E0,-3.721261597E-1,1.032852173E-2,9.784103851E0
9.362595375E0,-3.668870544E-1,-6.586303711E-3,9.772577820E0
9.372617375E0,-3.595523071E-1,-1.347198486E-3,9.792785797E0
9.382639375E0,-3.760180664E-1,3.592529297E-3,9.774374084E0
9.392660375E0,-3.779640198E-1,-1.317260742E-2,9.781409454E0
9.402682375E0,-3.926335144E-1,-1.901046753E-2,9.757159882E0
9.412704375E0,-3.941304016E-1,-7.035369873E-3,9.776320038E0
9.422725375E0,-3.713777161E-1,-4.041595459E-3,9.776918793E0
9.432747375E0,-3.849993896E-1,1.646575928E-3,9.773475952E0
9.442769375E0,-3.725752258E-1,1.751358032E-2,9.772727509E0
9.452790375E0,-3.881428528E-1,-1.496887207E-4,9.757459259E0
9.462812375E0,-3.727249146E-1,1.092727661E-2,9.772128754E0
9.472834375E0,-3.748205566E-1,5.089416504E-3,9.765692139E0
9.482855375E0,-3.993695068E-1,-3.293151855E-3,9.754764862E0
9.492877375E0,-3.728746033E-1,-3.143463135E-3,9.770931244E0
9.502899375E0,-3.841012573E-1,-1.496887207E-3,9.763446808E0
9.512920375E0,-3.567082214E-1,-1.496887207E-2,9.785900116E0
9.522942375E0,-3.751199341E-1,-1.047821045E-2,9.766739960E0
9.532964375E0,-3.736230469E-1,-1.062789917E-2,9.772877197E0
9.542985375E0,-3.709286499E-1,1.152603149E-2,9.774224396E0
9.553007375E0,-3.628454590E-1,-5.688171387E-3,9.773326263E0
9.563029375E0,-3.915856934E-1,8.232879639E-3,9.770182800E0
9.573050375E0,-3.894900513E-1,-8.981323242E-4,9.767488403E0
9.583072375E0,-3.841012573E-1,1.167572021E-2,9.773326263E0
9.593094375E0,-3.734733582E-1,-1.496887207E-4,9.774224396E0
9.603115375E0,-3.775149536E-1,4.191284180E-3,9.772577820E0
9.613137375E0,-3.754193115E-1,7.484436035E-4,9.786947937E0
9.623159375E0,-3.812571716E-1,2.694396973E-3,9.774972839E0
9.633180375E0,-3.728746033E-1,-5.987548828E-4,9.766440582E0
9.643202375E0,-3.667373657E-1,-4.191284180E-3,9.775870972E0
9.653224375E0,-3.721261597E-1,8.382568359E-3,9.786199493E0
9.663245375E0,-3.839515686E-1,-2.095642090E-3,9.778715057E0
9.673267375E0,-3.704795837E-1,8.981323242E-3,9.787846069E0
9.683289375E0,-3.680845642E-1,-5.987548828E-4,9.777517548E0
9.693310375E0,-3.731739807E-1,-1.047821045E-3,9.774224396E0
9.703332375E0,-3.793112183E-1,-5.987548828E-3,9.780211945E0
9.713354375E0,-3.764671326E-1,-1.736389160E-2,9.779762878E0
9.723375375E0,-3.695814514E-1,-6.286926270E-3,9.756112061E0
9.733397375E0,-3.652404785E-1,-7.933502197E-3,9.776619415E0
9.743419375E0,-3.924838257E-1,-5.987548828E-3,9.764195251E0
9.753440375E0,-3.848497009E-1,-8.981323242E-3,9.766889648E0
9.763462375E0,-3.861968994E-1,2.993774414E-3,9.771979065E0
9.773484375E0,-3.875440979E-1,-4.041595459E-3,9.776619415E0
9.783505375E0,-3.812571716E-1,-1.496887207E-4,9.780361633E0
9.793527375E0,-3.820056152E-1,4.640350342E-3,9.754764862E0
9.803549375E0,-3.722758484E-1,1.511856079E-2,9.782157898E0
9.813570375E0,-3.812571716E-1,-1.347198486E-3,9.768685913E0
9.823592375E0,-3.766168213E-1,4.939727783E-3,9.788893890E0
9.833614375E0,-3.592529297E-1,-5.987548828E-3,9.775272217E0
9.843635375E0,-3.731739807E-1,5.089416504E-3,9.779014435E0
9.853657375E0,-3.954776001E-1,2.993774414E-4,9.775721283E0
9.863679375E0,-3.873944092E-1,-4.790039062E-3,9.772577820E0
9.873700375E0,-3.574566650E-1,7.035369873E-3,9.784103851E0
9.883722375E0,-3.793112183E-1,-9.879455566E-3,9.767937469E0
9.893744375E0,-3.953279114E-1,5.388793945E-3,9.769883423E0
9.903765375E0,-3.806584167E-1,9.280700684E-3,9.773625641E0
9.913787375E0,-3.875440979E-1,2.993774414E-3,9.780960388E0
9.923809375E0,-3.908372498E-1,1.496887207E-3,9.786498871E0
9.933830375E0,-3.695814514E-1,4.340972900E-3,9.774074707E0
9.943852375E0,-3.832031250E-1,1.661544800E-2,9.777367859E0
9.953874375E0,-3.847000122E-1,-9.580078125E-3,9.767039337E0
9.963895375E0,-3.800596619E-1,-5.089416504E-3,9.774224396E0
9.973917375E0,-3.781137085E-1,2.095642090E-3,9.772428131E0
9.983939375E0,-3.791615295E-1,1.661544800E-2,9.778565369E0
9.993960375E0,-3.689826965E-1,4.490661621E-3,9.777667236E0
1.000398237E1,-3.869453430E-1,-1.302291870E-2,9.774224396E0
1.001400437E1,-3.743714905E-1,4.490661621E-3,9.776619415E0
1.002402537E1,-3.619473267E-1,-8.981323242E-3,9.782457275E0
1.003404737E1,-3.788621521E-1,-8.232879639E-3,9.766141205E0
1.004406937E1,-3.808081055E-1,-3.442840576E-3,9.765542450E0
1.005409037E1,-3.731739807E-1,-9.131011963E-3,9.769134979E0
1.006411237E1,-3.706292725E-1,1.526824951E-2,9.775421906E0
1.007413437E1,-3.830534363E-1,3.742218018E-3,9.778715057E0
1.008415537E1,-3.600013733E-1,-1.496887207E-3,9.787097626E0
1.009417737E1,-3.677851868E-1,-6.735992432E-3,9.761949921E0
1.010419937E1,-3.689826965E-1,5.688171387E-3,9.767189026E0
1.011422037E1,-3.802093506E-1,-1.032852173E-2,9.763446808E0
1.012424237E1,-3.847000122E-1,-6.436614990E-3,9.772577820E0
1.013426437E1,-3.683839417E-1,-1.047821045E-3,9.772877197E0
1.014428537E1,-3.818559265E-1,-6.286926270E-3,9.765093384E0
1.015430737E1,-3.849993896E-1,1.945953369E-3,9.772428131E0
1.016432937E1,-3.797602844E-1,4.340972900E-3,9.767937469E0
1.017435037E1,-3.987707520E-1,1.197509766E-3,9.783505096E0
1.018437237E1,-3.845503235E-1,-1.541793823E-2,9.774523773E0
1.019439437E1,-3.755690002E-1,-8.382568359E-3,9.784702606E0
1.020441637E1,-3.674858093E-1,7.634124756E-3,9.785151672E0
1.021443737E1,-3.879931641E-1,1.347198486E-3,9.777218170E0
1.022445937E1,-3.863465881E-1,-3.143463135E-3,9.765841827E0
1.023448137E1,-3.781137085E-1,8.532257080E-3,9.786349182E0
1.024450237E1,-3.882925415E-1,4.041595459E-3,9.786349182E0
1.025452437E1,-3.767665100E-1,1.062789917E-2,9.774074707E0
1.026454637E1,-3.701802063E-1,-2.395019531E-3,9.776918793E0
1.027456737E1,-3.872447205E-1,5.388793945E-3,9.776769104E0
1.028458937E1,-3.869453430E-1,1.347198486E-3,9.777966614E0
1.029461137E1,-3.770658875E-1,8.382568359E-3,9.761500854E0
1.030463237E1,-3.752696228E-1,1.317260742E-2,9.770033112E0
1.031465437E1,-3.692820740E-1,4.490661621E-3,9.779762878E0
1.032467637E1,-3.670367432E-1,3.143463135E-3,9.774224396E0
1.033469712E1,-3.730242920E-1,-2.694396973E-3,9.761051788E0
1.034471912E1,-3.785627747E-1,4.490661621E-4,9.778265991E0
1.035474112E1,-3.793112183E-1,6.436614990E-3,9.775272217E0
1.036476212E1,-3.817062378E-1,-1.796264648E-3,9.770631866E0
1.037478412E1,-3.640429688E-1,-1.945953369E-3,9.779463501E0
1.038480612E1,-3.873944092E-1,5.987548828E-4,9.768835602E0
1.039482712E1,-3.782633972E-1,-2.544708252E-3,9.790839844E0
1.040484912E1,-3.758683777E-1,3.592529297E-3,9.768236847E0
1.041487112E1,-3.793112183E-1,7.185058594E-3,9.769434357E0
1.042489213E1,-3.784130859E-1,3.293151855E-3,9.766590271E0
1.043491412E1,-3.844006348E-1,5.987548828E-3,9.784852295E0
1.044493612E1,-3.788621521E-1,1.137634277E-2,9.779912567E0
1.045495713E1,-3.686833191E-1,-5.688171387E-3,9.768835602E0
1.046497912E1,-3.857478333E-1,-6.735992432E-3,9.762398987E0
1.047500112E1,-3.829037476E-1,2.993774414E-4,9.771829376E0
1.048502213E1,-3.835025024E-1,-2.095642090E-3,9.771529999E0
1.049504413E1,-3.617976379E-1,4.191284180E-3,9.774374084E0
1.050506612E1,-3.764671326E-1,8.382568359E-3,9.788594513E0
1.051508812E1,-3.752696228E-1,-1.646575928E-3,9.766739960E0
1.052510913E1,-3.704795837E-1,1.062789917E-2,9.774374084E0
1.053513112E1,-3.885919189E-1,1.616638184E-2,9.782906342E0
1.054515312E1,-3.638932800E-1,-4.490661621E-3,9.758956146E0
1.055517413E1,-3.682342529E-1,2.245330811E-3,9.789792023E0
1.056519613E1,-4.079017639E-1,5.837860107E-3,9.780511322E0
1.057521812E1,-3.824546814E-1,-8.981323242E-4,9.792636108E0
1.058523913E1,-3.781137085E-1,-4.041595459E-3,9.778116302E0
1.059526113E1,-3.718267822E-1,5.388793945E-3,9.801617432E0
1.060528312E1,-3.757186890E-1,-1.646575928E-3,9.764494629E0
1.061530413E1,-3.917353821E-1,-1.197509766E-3,9.776619415E0
1.062532613E1,-3.870950317E-1,2.395019531E-3,9.772278442E0
1.063534813E1,-3.767665100E-1,7.484436035E-4,9.781110077E0
1.064536913E1,-3.752696228E-1,-1.197509766E-3,9.766141205E0
1.065539113E1,-3.814068604E-1,4.939727783E-3,9.763596497E0
1.066541313E1,-3.900888062E-1,-5.987548828E-3,9.791288910E0
1.067543413E1,-3.887416077E-1,4.490661621E-4,9.777816925E0
1.068545613E1,-3.876937866E-1,1.362167358E-2,9.767787781E0
1.069547813E1,-3.653901672E-1,1.122665405E-2,9.759704590E0
1.070549913E1,-3.836521912E-1,9.430389404E-3,9.768685913E0
1.071552113E1,-3.863465881E-1,-2.993774414E-3,9.782756653E0
1.072554313E1,-3.709286499E-1,-4.340972900E-3,9.785750427E0
1.073556513E1,-3.781137085E-1,6.735992432E-3,9.785451050E0
1.074558613E1,-3.826043701E-1,-2.095642090E-3,9.773475952E0
1.075560813E1,-3.770658875E-1,-6.735992432E-3,9.777367859E0
1.076563013E1,-3.864962769E-1,6.735992432E-3,9.768386536E0
1.077565113E1,-3.894900513E-1,2.694396973E-3,9.773326263E0
1.078567313E1,-3.900888062E-1,-4.191284180E-3,9.785301361E0
1.079569513E1,-3.918850708E-1,-7.634124756E-3,9.775571594E0
1.080571613E1,-3.918850708E-1,2.544708252E-3,9.771979065E0
1.081573813E1,-3.773652649E-1,7.783813477E-3,9.770482178E0
1.082576013E1,-3.772155762E-1,4.640350342E-3,9.774224396E0
1.083578113E1,-3.875440979E-1,3.742218018E-3,9.779164124E0
1.084580313E1,-3.841012573E-1,7.933502197E-3,9.778415680E0
1.085582513E1,-3.835025024E-1,-5.987548828E-4,9.771380310E0
1.086584613E1,-3.851490784E-1,3.891906738E-3,9.737700348E0
1.087586813E1,-3.849993896E-1,2.544708252E-3,9.810748444E0
1.088589013E1,-4.070036316E-1,4.191284180E-3,9.727371826E0
1.089591113E1,-3.543132019E-1,5.837860107E-3,9.790690155E0
1.090593313E1,-3.902384949E-1,-2.544708252E-3,9.775421906E0
1.091595513E1,-3.796105957E-1,1.047821045E-3,9.757010193E0
1.092597713E1,-3.652404785E-1,5.987548828E-4,9.789492645E0
1.093599813E1,-3.623963928E-1,-5.987548828E-4,9.737850037E0
1.094602013E1,-3.764671326E-1,1.945953369E-3,9.794132996E0
1.095604213E1,-3.848497009E-1,-1.002914429E-2,9.768536224E0
1.096606313E1,-3.766168213E-1,1.332229614E-2,9.770631866E0
1.097608513E1,-3.779640198E-1,-6.436614990E-3,9.789642334E0
1.098610713E1,-3.818559265E-1,-8.831634521E-3,9.771080933E0
1.099612812E1,-3.866459656E-1,-3.742218018E-3,9.779613190E0
1.100615013E1,-3.764671326E-1,-9.280700684E-3,9.785001984E0
1.101617213E1,-3.912863159E-1,-7.484436035E-3,9.766141205E0
1.102619312E1,-3.752696228E-1,-7.933502197E-3,9.769883423E0
1.103621513E1,-3.701802063E-1,8.981323242E-4,9.767338715E0
1.104623713E1,-3.740721130E-1,4.640350342E-3,9.770033112E0
1.105625812E1,-3.835025024E-1,3.442840576E-3,9.768236847E0
1.106628013E1,-3.649411011E-1,4.041595459E-3,9.775870972E0
1.107630213E1,-3.787124634E-1,2.395019531E-3,9.777517548E0
1.108632312E1,-3.824546814E-1,1.945953369E-3,9.771380310E0
1.109634512E1,-3.781137085E-1,1.122665405E-2,9.762548676E0
1.110636713E1,-3.899391174E-1,1.032852173E-2,9.762099609E0
1.111638913E1,-3.827540588E-1,-5.538482666E-3,9.791139221E0
1.112641012E1,-3.715274048E-1,-5.837860107E-3,9.776769104E0
1.113643213E1,-3.721261597E-1,2.694396973E-3,9.754016418E0
1.114645413E1,-3.902384949E-1,4.340972900E-3,9.761201477E0
1.115647512E1,-3.730242920E-1,4.939727783E-3,9.778565369E0
1.116649712E1,-3.689826965E-1,7.334747314E-3,9.774074707E0
1.117651913E1,-3.796105957E-1,1.122665405E-2,9.761051788E0
1.118654012E1,-3.860472107E-1,3.891906738E-3,9.764794006E0
1.119656212E1,-3.779640198E-1,7.634124756E-3,9.769434357E0
1.120658413E1,-3.858975220E-1,7.035369873E-3,9.782457275E0
1.121660512E1,-3.881428528E-1,1.002914429E-2,9.772877197E0
1.122662712E1,-3.779640198E-1,8.681945801E-3,9.757758636E0
1.123664912E1,-3.620970154E-1,8.981323242E-3,9.789193268E0
1.124667113E1,-3.673361206E-1,-1.377136230E-2,9.779313812E0
1.125669212E1,-3.820056152E-1,9.280700684E-3,9.771230621E0
1.126671412E1,-3.854484558E-1,5.837860107E-3,9.775571594E0
1.127673613E1,-3.763174438E-1,5.538482666E-3,9.763446808E0
1.128675712E1,-3.827540588E-1,1.796264648E-3,9.789193268E0
1.129677912E1,-3.811074829E-1,-0.000000000E0,9.776020660E0
1.130680112E1,-3.802093506E-1,3.143463135E-3,9.770931244E0
1.131682212E1,-3.873944092E-1,6.137237549E-3,9.788744202E0
1.132684412E1,-3.607498169E-1,-1.197509766E-3,9.787696381E0
1.133686638E1,-3.682342529E-1,3.742218018E-3,9.783355408E0
1.134688737E1,-3.832031250E-1,-5.987548828E-4,9.778116302E0
1.135690937E1,-3.866459656E-1,8.981323242E-3,9.761650543E0
1.136693137E1,-3.829037476E-1,7.484436035E-3,9.793085175E0
1.137695237E1,-3.743714905E-1,-1.062789917E-2,9.766141205E0
1.138697437E1,-3.902384949E-1,-1.945953369E-3,9.773475952E0
1.139699637E1,-3.882925415E-1,-1.646575928E-3,9.778864746E0
1.140701838E1,-3.830534363E-1,9.280700684E-3,9.776170349E0
1.141703937E1,-3.559597778E-1,1.152603149E-2,9.773475952E0
1.142706137E1,-3.749702454E-1,1.047821045E-3,9.754315796E0
1.143708337E1,-3.757186890E-1,-1.122665405E-2,9.771979065E0
1.144710437E1,-3.758683777E-1,1.092727661E-2,9.769883423E0
1.145712637E1,-3.920347595E-1,-3.742218018E-3,9.776020660E0
1.146714837E1,-3.944297791E-1,2.993774414E-3,9.773625641E0
1.147716937E1,-3.761677551E-1,-5.987548828E-4,9.793833618E0
1.148719137E1,-3.713777161E-1,3.891906738E-3,9.783804474E0
1.149721337E1,-3.656895447E-1,-7.334747314E-3,9.777068481E0
1.150723437E1,-3.788621521E-1,2.095642090E-3,9.778715057E0
1.151725637E1,-3.814068604E-1,4.939727783E-3,9.780361633E0
1.152727837E1,-3.727249146E-1,1.047821045E-3,9.777816925E0
1.153730037E1,-3.697311401E-1,5.538482666E-3,9.767189026E0
1.154732137E1,-3.727249146E-1,8.532257080E-3,9.800569611E0
1.155734337E1,-3.770658875E-1,7.035369873E-3,9.768087158E0
1.156736537E1,-3.903881836E-1,-2.544708252E-3,9.758956146E0
1.157738637E1,-3.712280273E-1,1.182540894E-2,9.820927277E0
1.158740837E1,-3.736230469E-1,-8.681945801E-3,9.727970581E0
1.159743037E1,-3.766168213E-1,5.987548828E-4,9.835147705E0
1.160745137E1,-3.725752258E-1,5.987548828E-3,9.756112061E0
1.161747337E1,-3.611988831E-1,1.032852173E-2,9.771080933E0
1.162749537E1,-3.763174438E-1,7.933502197E-3,9.804311829E0
1.163751637E1,-4.095483398E-1,-5.089416504E-3,9.727222137E0
