"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
8.338844750E0,3.915850073E-3,2.118169516E-2,7.784001995E-3
8.348862750E0,8.573116735E-3,4.143485799E-2,1.314735692E-2
8.358880750E0,1.084905397E-2,4.487380013E-2,2.397870086E-2
8.368898750E0,1.383032277E-2,3.783132136E-2,3.627969325E-2
8.378916750E0,1.561384276E-2,2.383933961E-2,4.311576113E-2
8.388934750E0,1.765033975E-2,2.382835373E-4,4.052942619E-2
8.398952750E0,9.217171930E-3,-2.275438234E-2,2.867915481E-2
8.408970750E0,-7.739046589E-3,-4.172223061E-2,1.450060587E-2
8.418988750E0,-2.150519192E-2,-4.108972847E-2,-1.331974054E-4
8.429006750E0,-1.819386519E-2,-1.348584983E-2,1.826247899E-3
8.439024750E0,-3.296141047E-3,2.106760070E-2,1.541689038E-2
8.449042750E0,1.507609151E-2,4.998431727E-2,2.893056534E-2
8.459060750E0,2.212361619E-2,5.843851715E-2,3.766946495E-2
8.469078750E0,1.838656329E-2,4.703073949E-2,3.150533512E-2
8.479096750E0,9.202387184E-3,1.875862107E-2,2.108678222E-2
8.489113750E0,1.504407846E-4,-7.091800682E-3,5.150127225E-3
8.499131750E0,1.365108648E-3,-7.053451613E-3,-4.206726444E-4
8.509149750E0,2.354356926E-3,3.822054714E-4,1.208645524E-3
8.519167750E0,3.684377298E-4,7.345039397E-3,2.379903803E-3
8.529185750E0,-7.697987370E-3,6.780573167E-3,-2.953732619E-3
8.539203750E0,-1.729761809E-2,3.154147416E-3,-5.134328734E-3
8.549221750E0,-1.826519147E-2,1.001040358E-2,3.908245708E-4
8.559239750E0,-1.228506118E-2,2.173124254E-2,1.176305488E-2
8.569257750E0,-4.828987177E-3,2.364811301E-2,2.707246691E-2
8.579275750E0,-2.789538587E-3,6.483506411E-3,4.019226506E-2
8.589293750E0,-1.097997464E-2,-2.569211647E-2,3.881222010E-2
8.599311750E0,-1.230516378E-2,-5.378739908E-2,2.848980390E-2
8.609329750E0,-1.581625082E-2,-5.587173253E-2,1.912014931E-2
8.619347750E0,-1.272964850E-2,-3.880380094E-2,1.713689230E-2
8.629365750E0,-1.380797382E-2,-1.759593375E-3,2.813936025E-2
8.639383750E0,-1.586020552E-2,3.378508613E-2,4.180030897E-2
8.649401750E0,-1.465144288E-2,4.463642091E-2,5.001108348E-2
8.659419750E0,1.695809769E-4,3.471321613E-2,4.541127384E-2
8.669437750E0,1.278086472E-2,1.620355994E-2,3.080223128E-2
8.679455750E0,1.095713209E-2,6.421235390E-3,2.493741736E-2
8.689473750E0,1.600951888E-2,-1.999621280E-3,2.113031782E-2
8.699491750E0,2.377183549E-2,3.987165168E-3,1.953508332E-2
8.709509750E0,2.467270009E-2,8.207807317E-3,1.308969036E-2
8.719527750E0,1.556708757E-2,6.561974064E-3,-3.413919127E-3
8.729545750E0,8.818717673E-3,2.125615254E-3,-1.754996553E-2
8.739563750E0,9.219789878E-3,3.389018588E-3,-2.074602619E-2
8.749581750E0,1.663314924E-2,3.604266793E-3,-1.772707701E-2
8.759599750E0,1.962814108E-2,-8.523236029E-3,-1.008646842E-2
8.769617750E0,7.622540463E-3,-2.471855655E-2,-1.426273305E-2
8.779635750E0,-1.049494371E-2,-4.489200190E-2,-2.075658552E-2
8.789653750E0,-1.391620189E-2,-3.129357472E-2,-2.191144414E-2
8.799671750E0,2.417763695E-3,1.305125188E-2,-3.993696999E-3
8.809689750E0,1.397174876E-2,4.928274453E-2,2.051096596E-2
8.819707750E0,1.345349755E-2,3.517811373E-2,4.802541807E-2
8.829725750E0,9.335636161E-3,-7.787134498E-3,5.320445448E-2
8.839743750E0,7.161165588E-3,-4.796997458E-2,4.361227900E-2
8.849761750E0,1.926524378E-2,-5.066799372E-2,3.066508286E-2
8.859779750E0,3.832309321E-2,-2.171224356E-2,3.005069122E-2
8.869798042E0,5.102942511E-2,2.221951261E-2,3.648367897E-2
8.879816042E0,4.538352415E-2,5.718495324E-2,5.247569457E-2
8.889834042E0,3.671726584E-2,7.111310959E-2,6.193206087E-2
8.899852042E0,2.699459530E-2,5.975553021E-2,6.500960886E-2
8.909870042E0,2.977778390E-2,2.568390965E-2,5.872453749E-2
8.919888042E0,2.805818059E-2,-2.288202941E-2,4.674031213E-2
8.929906042E0,3.304450959E-2,-3.902447969E-2,3.156415373E-2
8.939924042E0,3.214862198E-2,-2.664504200E-2,1.897911727E-2
8.949942042E0,2.644406073E-2,-8.153823204E-3,1.375507470E-2
8.959960042E0,1.498874091E-2,5.696211942E-3,1.143146679E-2
8.969978042E0,1.726789167E-3,-2.461238764E-3,9.647816420E-3
8.979996042E0,6.241646130E-3,-1.270029414E-2,1.766126975E-2
8.990013042E0,2.362517454E-2,-3.182326909E-3,2.668949962E-2
9.000031042E0,4.351978749E-2,2.030995116E-2,4.182158411E-2
9.010049042E0,5.232843757E-2,3.277201951E-2,5.217199028E-2
9.020067042E0,4.811505228E-2,3.077571467E-2,5.131232366E-2
9.030085042E0,3.490648791E-2,2.479298599E-2,3.692938015E-2
9.040103042E0,2.055391483E-2,1.455706544E-3,1.135983597E-2
9.050121042E0,1.726065017E-2,-2.704544365E-2,-1.445658132E-2
9.060139042E0,1.787184551E-2,-4.282733798E-2,-3.453441709E-2
9.070157042E0,2.265019156E-2,-3.931742907E-2,-3.615071252E-2
9.080175042E0,2.937227674E-2,-4.344264045E-3,-2.150039934E-2
9.090193042E0,3.823516145E-2,4.107552767E-2,-3.952834290E-3
9.100211042E0,4.043440148E-2,6.451320648E-2,7.799695712E-3
9.110229042E0,2.731015719E-2,5.234276503E-2,1.535935514E-2
9.120247042E0,-1.163030276E-3,4.983504303E-3,9.224764071E-3
9.130265042E0,-2.181906439E-2,-5.168762431E-2,-5.064036231E-3
9.140283042E0,-1.658888161E-2,-7.845266163E-2,-1.392703690E-2
9.150301042E0,-2.175934147E-3,-6.434988976E-2,-2.100304700E-3
9.160319042E0,5.726729985E-3,-2.758495510E-2,2.444288880E-2
9.170337042E0,1.328408532E-2,1.172529627E-2,4.531139880E-2
9.180355042E0,1.256236900E-2,4.169038683E-2,5.397759005E-2
9.190373042E0,2.803168725E-3,5.270070955E-2,5.999870971E-2
9.200391042E0,-1.984928735E-3,3.691855073E-2,4.461203143E-2
9.210409042E0,6.971765542E-4,1.579770632E-2,2.560522035E-2
9.220427042E0,3.457809333E-3,-1.068625599E-3,2.694577444E-3
9.230445042E0,1.111688744E-2,9.613077156E-3,-7.031425834E-3
9.240463042E0,1.045562420E-2,3.669609502E-2,-8.701227605E-3
9.250481042E0,-1.169317169E-3,6.548658758E-2,-8.934377693E-3
9.260499042E0,-1.336899120E-2,7.692406327E-2,-5.473067053E-3
9.270517042E0,-2.754505537E-2,6.317568570E-2,-1.499765902E-3
9.280535042E0,-2.562624775E-2,3.483618796E-2,1.708350610E-4
9.290553042E0,-9.435318410E-3,1.478432678E-2,6.913397810E-4
9.300571042E0,-6.886406336E-3,-2.154176123E-3,-4.914880265E-3
9.310589042E0,-2.386539057E-2,-2.189645544E-2,-1.233364828E-2
9.320607042E0,-4.762318358E-2,-2.400754392E-2,-2.049091086E-2
9.330625042E0,-6.775449216E-2,-6.752579473E-3,-3.202119842E-2
9.340643042E0,-7.017663866E-2,2.400266752E-2,-2.687650360E-2
9.350661042E0,-5.569813028E-2,5.150784552E-2,-4.812205676E-3
9.360679042E0,-3.592336178E-2,6.281109899E-2,2.103217505E-2
9.370697042E0,-2.757711709E-2,5.621518940E-2,3.205670789E-2
9.380715042E0,-3.023841418E-2,4.361683875E-2,2.933975123E-2
9.390733042E0,-4.151699319E-2,3.208265826E-2,1.688588224E-2
9.400751042E0,-6.337728351E-2,1.112890523E-2,-1.833812858E-4
9.410769042E0,-9.411895275E-2,-2.870001364E-3,-1.943910122E-2
9.420787042E0,-1.083354428E-1,-9.823781438E-3,-3.290430829E-2
9.430805042E0,-9.498544037E-2,-5.673728883E-4,-4.084223881E-2
9.440823042E0,-6.054810435E-2,3.971718252E-3,-3.039412573E-2
9.450840042E0,-2.741204761E-2,5.657953210E-3,-8.440916426E-4
9.460859042E0,-1.483926456E-2,-1.937244087E-5,2.997187898E-2
9.470877042E0,-1.729947142E-2,-5.838985555E-3,4.298990592E-2
9.480894042E0,-2.533609234E-2,-4.184896126E-3,3.611948341E-2
9.490912042E0,-3.406272829E-2,-4.199575633E-4,2.096985281E-2
9.500930042E0,-3.820287809E-2,2.015503123E-3,9.229573421E-3
9.510948042E0,-2.842276543E-2,6.219367497E-3,7.855902426E-3
9.520966042E0,-8.931089193E-3,2.226278186E-2,2.229928970E-2
9.530984042E0,4.659253638E-3,3.945273161E-2,3.992969170E-2
9.541002042E0,8.561850525E-3,5.075998232E-2,4.477052018E-2
9.551020042E0,-4.305734299E-3,4.408619553E-2,3.731085360E-2
9.561038042E0,-2.502512746E-2,2.718178183E-2,2.095052414E-2
9.571056042E0,-2.860135771E-2,1.551765576E-2,7.296350785E-3
9.581074042E0,-1.969734579E-2,1.087896153E-2,7.537100464E-3
9.591092042E0,-9.416293353E-3,8.502086625E-3,9.778316133E-3
9.601110042E0,5.882501602E-3,1.826606691E-3,1.821041666E-2
9.611128042E0,9.359408170E-3,1.157548465E-2,2.551626228E-2
9.621146042E0,6.630824646E-5,7.689932361E-3,2.655329742E-2
9.631164042E0,-1.898115315E-2,4.322098568E-3,2.292873524E-2
9.641182042E0,-3.479713202E-2,-1.849772967E-2,1.316132490E-2
9.651200042E0,-4.189082235E-2,-5.933281034E-2,6.691847462E-3
9.661218042E0,-2.724077180E-2,-8.176967502E-2,5.338162649E-3
9.671236042E0,9.486233816E-3,-6.592029333E-2,1.121255942E-2
9.681254042E0,4.491000250E-2,-3.893901035E-2,2.038475126E-2
9.691272042E0,6.027229875E-2,-3.587787971E-3,3.392426670E-2
9.701290042E0,5.260292441E-2,2.545824461E-2,4.424481466E-2
9.711308042E0,3.126699850E-2,3.368917853E-2,5.218624696E-2
9.721326042E0,1.959276758E-2,3.479678556E-2,5.148796365E-2
9.731344042E0,2.788880467E-2,1.477720030E-2,4.529394954E-2
9.741362042E0,4.667394236E-2,1.737032086E-3,4.145020992E-2
9.751380042E0,6.782270223E-2,4.487000406E-4,4.159418121E-2
9.761398042E0,8.114223927E-2,1.863782294E-2,5.553609505E-2
9.771416042E0,8.087885380E-2,4.302572086E-2,6.780342013E-2
9.781434042E0,6.818036735E-2,5.638200790E-2,7.036644220E-2
9.791452042E0,5.709410459E-2,6.044138595E-2,6.225031987E-2
9.801470042E0,4.546541348E-2,5.667327717E-2,4.738775268E-2
9.811488042E0,3.540885448E-2,4.600802436E-2,3.725920618E-2
9.821506042E0,3.094619326E-2,3.373644501E-2,3.233768418E-2
9.831524042E0,2.729780227E-2,2.295385301E-2,4.080029204E-2
9.841542042E0,3.054526076E-2,2.008403093E-2,5.798567086E-2
9.851560042E0,3.387785703E-2,1.878447086E-2,7.973116636E-2
9.861578042E0,3.730667755E-2,1.534499880E-2,9.057715535E-2
9.871595750E0,4.260873049E-2,1.516927779E-2,8.648974448E-2
9.881613750E0,3.610129654E-2,2.145087533E-2,7.420618087E-2
9.891631750E0,2.651415952E-2,2.209550142E-2,6.579896808E-2
9.901649750E0,1.551450603E-2,4.429690540E-3,4.834301397E-2
9.911667750E0,1.504127402E-2,-7.518752012E-3,4.466397688E-2
9.921685750E0,2.264379896E-2,-1.073984522E-2,4.744165391E-2
9.931703750E0,2.642026544E-2,2.007168718E-3,5.512555689E-2
9.941721750E0,2.360104397E-2,5.764355883E-3,5.611172318E-2
9.951739750E0,1.337980945E-2,1.244876813E-2,5.114984885E-2
9.961757750E0,2.240072936E-3,1.046284754E-2,4.437077045E-2
9.971775750E0,-2.444693819E-3,9.586135857E-3,4.175021872E-2
9.981793750E0,5.636136048E-3,8.230852894E-3,4.793541133E-2
9.991811750E0,1.003040932E-2,6.509729661E-3,5.315933749E-2
1.000182875E1,9.634663351E-3,-2.441953402E-3,5.819111317E-2
1.001184675E1,-6.469595246E-5,-1.829813421E-2,5.512756109E-2
1.002186475E1,-3.809100483E-3,-2.645140141E-2,4.826699197E-2
1.003188275E1,-7.680021808E-4,-1.224588230E-2,5.154133961E-2
1.004190075E1,5.689630751E-3,1.289489213E-2,4.660410434E-2
1.005191875E1,6.769450381E-3,3.308268636E-2,4.128244892E-2
1.006193675E1,9.296523407E-3,4.627305642E-2,3.874126077E-2
1.007195475E1,7.414027583E-3,5.289983004E-2,3.836694732E-2
1.008197275E1,1.810129173E-2,5.359651148E-2,3.739835694E-2
1.009199075E1,2.903776057E-2,5.999805033E-2,3.720502555E-2
1.010200875E1,4.069814831E-2,6.655342132E-2,3.514347225E-2
1.011202675E1,3.502381593E-2,6.282117218E-2,3.131223470E-2
1.012204475E1,2.540767379E-2,4.946328700E-2,1.772984676E-2
1.013206275E1,1.321351156E-2,3.126917034E-2,9.532520780E-4
1.014208075E1,1.202973630E-2,2.343574911E-2,-7.595760748E-3
1.015209875E1,9.310233407E-3,3.581587598E-2,-1.422622986E-2
1.016211675E1,-6.782257697E-5,4.036242515E-2,-9.496722370E-3
1.017213475E1,-1.931295916E-2,4.087091237E-2,-6.731279660E-3
1.018215275E1,-3.058132529E-2,3.038152121E-2,8.171842201E-4
1.019217075E1,-3.730137274E-2,1.754292101E-2,2.881273162E-3
1.020218875E1,-2.463404648E-2,1.257346291E-2,1.720396103E-4
1.021220675E1,-8.353633806E-3,1.354459301E-2,3.212959738E-3
1.022222475E1,4.166684579E-3,1.189929247E-2,3.354906337E-3
1.023224275E1,5.138055421E-3,3.030057065E-3,-1.040104311E-3
1.024226075E1,-3.800578183E-3,-4.140237346E-3,-1.479426585E-2
1.025227875E1,-1.605091058E-2,-7.276986726E-3,-3.484640643E-2
1.026229675E1,-2.662046440E-2,-1.382612623E-3,-5.399506539E-2
1.027231475E1,-3.417767957E-2,1.943527162E-2,-6.524906307E-2
1.028233275E1,-3.701527789E-2,3.613888472E-2,-6.122102961E-2
1.029235075E1,-3.416994959E-2,3.464940190E-2,-4.287288710E-2
1.030236875E1,-2.928011678E-2,1.205621194E-2,-2.610855363E-2
1.031238675E1,-1.706143096E-2,-1.553054526E-2,-1.417655125E-2
1.032240475E1,-9.858910926E-3,-4.589324445E-2,-1.075412333E-2
1.033242275E1,-6.012727041E-3,-6.984972954E-2,-1.055250131E-2
1.034244075E1,-5.085147917E-3,-6.897833943E-2,-7.047249004E-3
1.035245875E1,-1.294219983E-4,-4.156600684E-2,1.662091003E-3
1.036247675E1,9.414281696E-3,1.705569215E-3,1.442395896E-2
1.037249475E1,2.568104304E-2,4.503310472E-2,4.475732148E-2
1.038251275E1,4.730005190E-2,9.507097304E-2,7.212956250E-2
1.039253075E1,5.580418557E-2,1.148491278E-1,7.975421846E-2
1.040254875E1,3.712317720E-2,7.861069590E-2,7.748281211E-2
1.041256675E1,1.700477675E-2,1.376997493E-2,5.421182886E-2
1.042258475E1,5.504182540E-3,-5.835135654E-2,1.968394779E-2
1.043260275E1,2.338100970E-2,-8.470490575E-2,-5.809834111E-4
1.044262075E1,6.329806149E-2,-4.925636575E-2,6.754693575E-3
1.045263875E1,9.250950068E-2,2.103789710E-2,3.303384781E-2
1.046265675E1,9.919697046E-2,8.940177411E-2,6.267802417E-2
1.047267475E1,7.521478832E-2,1.349521130E-1,7.069947571E-2
1.048269275E1,3.780775890E-2,1.316982657E-1,5.024186522E-2
1.049271075E1,5.400469527E-3,9.217301756E-2,1.686072722E-2
1.050272875E1,-1.486725174E-2,3.357601538E-2,-1.513715368E-2
1.051274675E1,-1.562092640E-2,-2.161933109E-2,-2.648568153E-2
1.052276475E1,-1.199909020E-3,-5.328964069E-2,-1.642053016E-2
1.053278275E1,1.997410879E-2,-5.456943437E-2,1.394950133E-2
1.054280075E1,2.903737873E-2,-3.201725334E-2,4.766272381E-2
1.055281875E1,2.269299887E-2,-2.605925780E-3,6.807903200E-2
1.056283675E1,-1.188393799E-4,1.398530137E-2,7.240454108E-2
1.057285375E1,-2.455229871E-2,9.161392227E-3,5.504644290E-2
1.058287175E1,-3.805985302E-2,-1.148609538E-2,2.860551886E-2
1.059288975E1,-3.332257643E-2,-3.216209635E-2,1.876622252E-2
1.060290775E1,-1.552253962E-2,-3.962693736E-2,1.992230117E-2
1.061292575E1,-3.440183587E-3,-4.085600004E-2,2.932950296E-2
1.062294375E1,-3.844723979E-4,-3.558746725E-2,3.230345622E-2
1.063296175E1,-9.198677726E-3,-3.208886459E-2,3.065953590E-2
1.064297975E1,-2.891725488E-2,-3.400101513E-2,1.842843741E-2
1.065299775E1,-5.407761782E-2,-4.235485941E-2,-3.937500529E-3
1.066301575E1,-6.535983831E-2,-5.866725370E-2,-2.576423623E-2
1.067303375E1,-6.363460422E-2,-5.958662182E-2,-3.856739029E-2
1.068305175E1,-5.577428639E-2,-3.581950814E-2,-3.375745565E-2
1.069306975E1,-4.260490835E-2,-6.407310255E-3,-1.491370704E-2
1.070308775E1,-2.982652746E-2,9.550884366E-3,5.859215744E-3
1.071310575E1,-1.954661123E-2,9.997121058E-3,2.564330958E-2
1.072312375E1,-6.438265555E-3,4.760812968E-3,3.947203979E-2
1.073314175E1,2.582428511E-3,-1.647208259E-2,4.256236553E-2
1.074315975E1,8.772413246E-3,-4.732879996E-2,3.521097451E-2
1.075317775E1,1.086110808E-2,-6.289170682E-2,2.574507333E-2
1.076319575E1,2.162826806E-2,-4.883820564E-2,1.664371975E-2
1.077321375E1,3.404566273E-2,-6.771364249E-3,3.064760938E-3
1.078323175E1,3.555727378E-2,3.431855142E-2,-3.627496306E-3
1.079324975E1,2.389923856E-2,5.051237717E-2,-7.354428992E-3
1.080326775E1,1.849994622E-2,4.663694650E-2,-1.129883714E-2
1.081328575E1,2.180588990E-2,4.417772964E-2,-5.905293860E-3
1.082330375E1,2.462164871E-2,2.306711674E-2,-1.301221084E-3
1.083332175E1,5.747386720E-3,-3.155428544E-2,-1.550365938E-3
1.084333975E1,-1.837366074E-2,-1.101066172E-1,-1.750616170E-2
1.085335775E1,-2.693822607E-2,-1.448667943E-1,-4.257358983E-2
1.086337575E1,-7.562131621E-3,-1.032439768E-1,-4.521571100E-2
1.087339363E1,2.118060365E-2,-1.449877769E-2,-2.263113484E-2
1.088341163E1,3.940754384E-2,6.747571379E-2,1.569281891E-2
1.089342963E1,4.056137428E-2,1.044231877E-1,4.623181745E-2
1.090344763E1,2.852495201E-2,9.285042435E-2,5.765890703E-2
1.091346562E1,1.916182041E-2,3.874041513E-2,4.061079398E-2
1.092348362E1,1.423310954E-2,-3.579906374E-2,3.781409469E-3
1.093350162E1,1.100708265E-2,-1.071757898E-1,-3.899895772E-2
1.094351962E1,1.157833077E-2,-1.400415897E-1,-6.560873240E-2
1.095353762E1,1.701400615E-2,-1.104681194E-1,-6.006373838E-2
1.096355562E1,1.080617681E-2,-4.591709003E-2,-3.285235912E-2
1.097357363E1,-5.793526769E-3,-2.810582053E-3,-8.304829709E-3
1.098359163E1,-3.046558239E-2,-2.630027011E-4,-2.865323331E-3
1.099360963E1,-3.614388406E-2,-1.567901298E-2,-3.273013048E-3
1.100362763E1,-1.897448115E-2,-2.350870706E-2,-3.178470768E-3
1.101364563E1,9.775731713E-3,-1.079922635E-2,7.145941257E-3
1.102366363E1,2.611023001E-2,1.657443121E-3,2.010728046E-2
1.103368163E1,1.991675794E-2,-1.277701184E-2,3.009159490E-2
1.104369963E1,5.559124518E-3,-2.687658370E-2,3.444985673E-2
1.105371763E1,-1.323583419E-3,-2.639956772E-2,3.161013499E-2
1.106373563E1,-2.022397006E-3,-2.276967838E-2,1.845944673E-2
1.107375363E1,-9.448692203E-3,-2.010342665E-2,4.948800430E-3
1.108377162E1,-2.246941812E-2,-2.598448470E-2,-1.332155056E-2
1.109378962E1,-3.184933588E-2,-3.191108257E-2,-2.707997337E-2
1.110380762E1,-3.361314908E-2,-2.801567689E-2,-3.724419326E-2
1.111382562E1,-2.089375257E-2,-9.729603305E-3,-2.982181683E-2
1.112384362E1,-1.219533663E-2,8.055519313E-3,-1.323485002E-2
1.113386162E1,-9.472057223E-3,6.143460982E-3,4.263733048E-3
1.114387963E1,-1.443858631E-2,-2.181786671E-2,7.395343855E-3
1.115389763E1,-2.028527856E-2,-5.609691143E-2,2.627141075E-4
1.116391563E1,-1.691478118E-2,-8.122570068E-2,-9.498570114E-3
1.117393262E1,-2.252459526E-3,-8.475346863E-2,-1.500451192E-2
1.118395062E1,1.796679199E-2,-4.840877280E-2,-7.686145604E-3
1.119396862E1,2.885651402E-2,5.931771360E-3,5.453760270E-3
1.120398662E1,2.324097417E-2,4.532099143E-2,2.299387194E-2
1.121400462E1,1.131880097E-2,5.109232664E-2,2.949970774E-2
1.122402262E1,2.125302795E-3,2.596140653E-2,2.784375474E-2
1.123404063E1,7.173764985E-3,-1.371493191E-2,6.154577248E-3
1.124405863E1,1.448733732E-2,-3.643063083E-2,-1.479011960E-2
1.125407663E1,1.756503619E-2,-4.375101998E-2,-3.710075840E-2
1.126409463E1,6.296403706E-3,-4.113792256E-2,-3.991678357E-2
1.127411263E1,-3.778647631E-3,-1.736679487E-2,-3.485759720E-2
1.128413063E1,-9.768363088E-3,1.023979858E-2,-2.129384875E-2
1.129414863E1,-1.819682680E-2,2.634976245E-2,-1.840384211E-3
1.130416663E1,-2.449626848E-2,-4.291505087E-3,1.706060395E-2
1.131418463E1,-1.986451261E-2,-4.661475495E-2,2.192483842E-2
1.132420263E1,-7.233671378E-3,-7.557849586E-2,2.189714275E-2
1.133422063E1,1.150027663E-2,-6.804102659E-2,2.357186936E-2
1.134423862E1,2.726166323E-2,-2.423921973E-2,4.012447968E-2
1.135425662E1,2.266046219E-2,2.384347096E-2,4.664953426E-2
1.136427462E1,-4.638802260E-3,4.421905056E-2,5.098009855E-2
1.137429262E1,-3.796445578E-2,2.972100303E-2,3.946806490E-2
1.138431062E1,-5.484436452E-2,-8.083899505E-3,1.783015020E-2
1.139432862E1,-4.010157287E-2,-4.103101790E-2,2.255700994E-3
1.140434663E1,-4.000025801E-3,-4.939600825E-2,4.078900907E-3
1.141436463E1,2.504286915E-2,-3.364653140E-2,2.442745119E-2
1.142438263E1,4.098455235E-2,-4.185044672E-3,5.591906235E-2
1.143440063E1,4.413408786E-2,3.552448750E-2,8.745276928E-2
1.144441863E1,3.319515288E-2,6.504563242E-2,1.016673893E-1
1.145443663E1,1.695261337E-2,6.733702123E-2,1.081573442E-1
1.146445463E1,4.787293728E-3,4.527885094E-2,9.362900257E-2
1.147447263E1,-1.341352472E-4,8.612749167E-3,7.879053056E-2
1.148449063E1,7.980782539E-3,-3.078685328E-2,7.515265048E-2
1.149450863E1,2.295649052E-2,-3.946561366E-2,8.180938661E-2
1.150452663E1,3.560224548E-2,-2.877009287E-2,9.889835864E-2
1.151454462E1,3.662382066E-2,-3.086133394E-3,1.164013296E-1
1.152456262E1,4.166252166E-2,2.344560623E-2,1.247966737E-1
1.153458062E1,4.733855277E-2,4.688058048E-2,1.238619089E-1
1.154459862E1,5.429419875E-2,6.416369975E-2,1.095223799E-1
1.155461662E1,6.540986896E-2,6.116228178E-2,9.922966361E-2
1.156463462E1,6.575341523E-2,4.592500627E-2,8.906624466E-2
1.157465263E1,6.122998148E-2,2.435971610E-2,7.240750641E-2
1.158467063E1,6.543084979E-2,2.092493698E-3,5.802590400E-2
1.159468863E1,7.420639694E-2,3.726816736E-3,4.649825767E-2
1.160470663E1,7.456538826E-2,1.638029329E-2,4.040734097E-2
1.161472463E1,6.795672327E-2,3.526508436E-2,3.836523741E-2
1.162474263E1,5.235379189E-2,4.866957292E-2,3.971732408E-2
1.163476063E1,3.319729492E-2,5.202925950E-2,4.372164607E-2
1.164477863E1,1.656825095E-2,4.178993776E-2,3.804245591E-2
1.165479663E1,5.173741840E-3,1.843591221E-2,2.517392300E-2
1.166481463E1,2.078882419E-3,6.246356294E-3,2.514489554E-2
1.167483263E1,1.233396307E-2,-3.150361124E-3,2.797346003E-2
1.168485062E1,3.837621585E-2,1.223205775E-2,5.249850824E-2
1.169486862E1,5.754395574E-2,3.417247906E-2,6.752073765E-2
1.170488662E1,6.652333587E-2,3.665187955E-2,7.570303977E-2
1.171490462E1,5.714184791E-2,2.867297828E-2,6.357096881E-2
1.172492262E1,3.676360473E-2,1.852953061E-2,4.051358625E-2
1.173494062E1,2.466157451E-2,3.726317547E-3,9.919065982E-3
1.174495863E1,1.708381623E-2,1.901253127E-3,-1.395404246E-2
1.175497663E1,1.590520516E-2,3.116708249E-4,-3.234514594E-2
1.176499463E1,1.236080285E-2,7.318447344E-3,-3.599101305E-2
1.177501263E1,1.000029221E-2,6.765004247E-3,-3.448117524E-2
1.178503063E1,-4.391429946E-3,1.195535064E-3,-3.759121522E-2
1.179504863E1,-2.153390832E-2,-1.383476146E-2,-3.870116547E-2
1.180506663E1,-4.124183208E-2,-3.048484400E-2,-4.512124509E-2
1.181508463E1,-4.856613651E-2,-4.673778266E-2,-4.071159661E-2
1.182510263E1,-4.107972607E-2,-5.336160213E-2,-1.792665385E-2
1.183512063E1,-2.316517383E-2,-4.234942794E-2,5.315550603E-3
1.184513863E1,-1.490777731E-2,-4.486771673E-2,2.801260725E-2
1.185515662E1,-2.488278598E-2,-6.571814418E-2,3.081996366E-2
1.186517363E1,-3.552424535E-2,-9.481531382E-2,2.282275632E-2
1.187519254E1,-3.805811703E-2,-1.095458046E-1,1.001493633E-2
1.188520954E1,-2.264666930E-2,-1.087689623E-1,-4.234041553E-3
1.189522754E1,9.219592903E-4,-8.593076468E-2,-8.821167983E-3
1.190524554E1,1.725592464E-2,-5.469774082E-2,2.013636986E-3
1.191526354E1,1.889815740E-2,-4.569653422E-2,5.171997938E-3
1.192528154E1,1.343814470E-2,-5.698354542E-2,-4.516316112E-3
1.193529954E1,1.141746435E-2,-7.164318860E-2,-2.532374114E-2
1.194531754E1,1.556160953E-2,-8.525007963E-2,-4.636617377E-2
1.195533554E1,1.747760363E-2,-8.161071688E-2,-3.451190889E-2
1.196535354E1,2.944798023E-2,-1.236654893E-1,-1.812760904E-2
1.197537154E1,5.219632015E-2,-1.110039204E-1,-1.478614565E-2
1.198538954E1,6.243404374E-2,-9.500710666E-2,-8.866471238E-3
1.199540754E1,4.007910937E-2,-7.048927993E-2,1.064505149E-2
1.200542554E1,1.492608711E-2,-9.360098839E-2,1.771041937E-2
1.201544354E1,-1.936400076E-3,-8.603931963E-2,3.159081563E-2
1.202546154E1,-1.293738652E-2,-6.288233399E-2,4.784302413E-2
1.203547954E1,-2.204589359E-2,-5.237034708E-2,6.738822162E-2
1.204549754E1,-1.711079106E-2,-5.859921873E-2,7.974395901E-2
1.205551554E1,-1.053303760E-2,-6.180244312E-2,6.450351328E-2
1.206553354E1,-1.698507741E-2,-8.247203380E-2,2.782379650E-2
1.207555154E1,-3.025947697E-2,-6.893546879E-2,-1.162762009E-2
1.208556954E1,-5.385641754E-2,-3.975920752E-2,-4.163691774E-2
1.209558754E1,-9.396954626E-2,-2.067037486E-2,-4.918909073E-2
1.210560554E1,-1.237849668E-1,-3.302717581E-2,-5.366160348E-2
1.211562354E1,-1.338035911E-1,-5.398965254E-2,-5.176598206E-2
1.212564154E1,-1.281318665E-1,-8.541308343E-2,-4.774407297E-2
1.213565954E1,-1.194714978E-1,-1.164943501E-1,-3.670581058E-2
1.214567754E1,-9.943786263E-2,-1.434450150E-1,-3.298510984E-2
1.215569554E1,-7.184074819E-2,-1.293528378E-1,-2.426576428E-2
1.216571354E1,-5.668603629E-2,-6.897790730E-2,4.939525388E-3
1.217573154E1,-4.487745464E-2,-1.483212784E-2,3.295103833E-2
1.218574954E1,-4.147686437E-2,2.243428305E-2,4.693609476E-2
