"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
7.606775750E0,2.416479774E-2,-2.593493164E-1,3.114469051E-1
7.616794750E0,5.061797798E-2,-2.524756789E-1,3.701041043E-1
7.626812750E0,-6.802397966E-2,-1.943540573E-1,3.891568780E-1
7.636831750E0,-2.723861635E-1,-1.430309415E-1,3.403041065E-1
7.646850750E0,-4.655114710E-1,-1.452077329E-1,2.448357046E-1
7.656869750E0,-7.502015829E-1,-1.980086267E-1,1.193137243E-1
7.666888750E0,-1.078160048E0,-2.592683136E-1,-5.547470972E-2
7.676907750E0,-1.243397236E0,-2.886967659E-1,-1.799921393E-1
7.686926750E0,-1.057711720E0,-3.353447616E-1,-1.433639526E-1
7.696945750E0,-5.378217697E-1,-3.844124377E-1,-3.445451707E-2
7.706964750E0,5.833688378E-2,-3.582247496E-1,2.082172409E-2
7.716983750E0,5.032389760E-1,-2.180902809E-1,-1.179587282E-2
7.727001750E0,7.507182360E-1,-4.666789994E-2,-1.159019619E-1
7.737020750E0,7.783538699E-1,8.503179997E-2,-2.787851393E-1
7.747039750E0,6.834816933E-1,1.937665939E-1,-4.881321192E-1
7.757058750E0,5.404422283E-1,2.272137702E-1,-6.850491762E-1
7.767077750E0,4.080779850E-1,1.740208715E-1,-8.179505467E-1
7.777096750E0,3.294713199E-1,6.814769655E-2,-8.550305367E-1
7.787115750E0,3.047260046E-1,-4.288692027E-2,-8.039039373E-1
7.797134750E0,3.156324625E-1,-1.452849358E-1,-6.800584197E-1
7.807153750E0,3.096640408E-1,-2.040276080E-1,-5.292342901E-1
7.817172750E0,2.545584440E-1,-2.206153721E-1,-3.920239210E-1
7.827191750E0,1.697784364E-1,-2.089473009E-1,-2.914440930E-1
7.837209750E0,9.524907917E-2,-1.747789383E-1,-2.353150547E-1
7.847228750E0,5.289077759E-2,-1.502517909E-1,-2.126754522E-1
7.857247750E0,1.766434684E-2,-1.400385648E-1,-1.969713271E-1
7.867266750E0,-4.052109725E-4,-1.477203071E-1,-1.940279603E-1
7.877285750E0,-5.836195312E-3,-1.706956625E-1,-1.926015764E-1
7.887304750E0,7.681678515E-3,-2.008379698E-1,-2.121636569E-1
7.897323750E0,3.123147972E-2,-2.221637666E-1,-2.350769639E-1
7.907342750E0,5.848968402E-2,-2.262724191E-1,-2.582417130E-1
7.917361750E0,5.599616468E-2,-2.080614567E-1,-2.835856974E-1
7.927380750E0,2.109748870E-2,-1.662671864E-1,-3.096177280E-1
7.937399750E0,-3.288665041E-2,-1.183236167E-1,-3.383638859E-1
7.947417750E0,-9.593571723E-2,-7.959711552E-2,-3.583467603E-1
7.957436750E0,-1.774891764E-1,-6.081011519E-2,-3.621289730E-1
7.967455750E0,-2.508214712E-1,-6.053080782E-2,-3.439647555E-1
7.977474750E0,-3.143487573E-1,-6.699403375E-2,-3.036184013E-1
7.987493750E0,-3.511240482E-1,-8.061839640E-2,-2.478724122E-1
7.997512750E0,-3.393739164E-1,-7.182757556E-2,-1.920594722E-1
8.007531750E0,-2.918442488E-1,-6.220380589E-2,-1.544496566E-1
8.017550750E0,-2.029673755E-1,-4.553028569E-2,-1.363300532E-1
8.027569750E0,-1.180862114E-1,2.220347524E-3,-1.343415976E-1
8.037588750E0,-6.255317479E-2,6.979486346E-2,-1.427702308E-1
8.047606750E0,-4.606835172E-2,1.486208737E-1,-1.614580750E-1
8.057625750E0,-4.633146897E-2,2.363621891E-1,-1.872989982E-1
8.067644750E0,-4.185697809E-2,2.931416333E-1,-2.099218667E-1
8.077663750E0,-1.233557519E-2,2.900624871E-1,-2.331110835E-1
8.087682750E0,2.987507731E-2,2.169776559E-1,-2.564202249E-1
8.097701750E0,8.277291059E-2,7.808474451E-2,-2.603438497E-1
8.107720750E0,1.203341931E-1,-7.994643599E-2,-2.709896863E-1
8.117739750E0,1.392029524E-1,-1.789923310E-1,-2.668929398E-1
8.127758750E0,1.359140724E-1,-1.821114421E-1,-2.535125017E-1
8.137777750E0,1.700017452E-1,-1.006405577E-1,-2.162727118E-1
8.147795750E0,2.230424732E-1,1.090791225E-1,-1.450779289E-1
8.157814750E0,1.994093210E-1,3.843194842E-1,-4.925045744E-2
8.167833750E0,1.173128337E-1,5.428231359E-1,3.734416515E-2
8.177852750E0,8.852139860E-2,5.489555597E-1,8.634313196E-2
8.187871750E0,1.195877343E-1,4.490628541E-1,1.028150842E-1
8.197890750E0,1.551244259E-1,3.406024277E-1,1.163628548E-1
8.207909750E0,1.659088880E-1,2.784121633E-1,1.343501359E-1
8.217928750E0,1.388796568E-1,2.881263196E-1,1.426581442E-1
8.227947750E0,1.198550314E-1,2.486567497E-1,1.679137498E-1
8.237966750E0,1.440367997E-1,1.557702273E-1,1.880166233E-1
8.247984750E0,1.895715445E-1,1.213446707E-1,2.002733946E-1
8.258003750E0,2.119285166E-1,1.614236385E-1,2.115225941E-1
8.268022750E0,1.939166933E-1,2.421885431E-1,2.226597816E-1
8.278041750E0,1.567328423E-1,3.294571340E-1,2.368959785E-1
8.288060750E0,1.178693846E-1,3.685754240E-1,2.528408766E-1
8.298079750E0,7.761143893E-2,3.499397039E-1,2.617486119E-1
8.308098750E0,4.212622344E-2,2.851358354E-1,2.620628476E-1
8.318117750E0,-4.294540267E-3,1.926535815E-1,2.461946458E-1
8.328136750E0,-7.022647560E-2,7.576951385E-2,2.244001478E-1
8.338155750E0,-1.355314553E-1,-3.627845645E-2,1.985802799E-1
8.348174750E0,-1.747080088E-1,-1.145873517E-1,1.633456498E-1
8.358192750E0,-1.737537980E-1,-1.366582960E-1,1.235811859E-1
8.368211750E0,-1.313559413E-1,-1.194879785E-1,8.474122733E-2
8.378230750E0,-7.996252924E-2,-8.252836764E-2,5.265465751E-2
8.388249750E0,-3.738630936E-2,-3.954846784E-2,3.082967363E-2
8.398268750E0,-5.574585870E-3,-4.026957788E-3,1.115796901E-2
8.408287750E0,-7.310776971E-3,4.407300614E-3,-2.145652194E-3
8.418306750E0,-4.548798874E-2,-1.023662370E-2,-1.322786417E-2
8.428325917E0,-1.121652797E-1,-4.920260236E-2,-4.861696158E-3
8.438344917E0,-1.941837221E-1,-1.335949898E-1,1.574424654E-2
8.448363917E0,-2.820963264E-1,-2.367545664E-1,4.062381014E-2
8.458381917E0,-3.495430052E-1,-3.273398578E-1,7.086081058E-2
8.468400917E0,-3.767487109E-1,-3.724604249E-1,1.078198031E-1
8.478419917E0,-3.715909719E-1,-3.708673120E-1,1.462952942E-1
8.488438917E0,-3.453258872E-1,-3.210976124E-1,1.789306551E-1
8.498457917E0,-3.139549196E-1,-2.341573983E-1,2.112545073E-1
8.508476917E0,-2.842176557E-1,-1.359590292E-1,2.417879403E-1
8.518495917E0,-2.656375766E-1,-3.521005437E-2,2.724694312E-1
8.528514917E0,-2.368324995E-1,3.485430777E-2,3.078559041E-1
8.538533917E0,-1.981764585E-1,7.869606465E-2,3.347908556E-1
8.548552917E0,-1.448888779E-1,1.051967591E-1,3.556641340E-1
8.558570917E0,-9.746649861E-2,1.070053130E-1,3.693983257E-1
8.568589917E0,-6.986028701E-2,1.010371149E-1,3.707050085E-1
8.578608917E0,-5.011774227E-2,1.002368331E-1,3.658830822E-1
8.588627917E0,-1.813218929E-2,9.904962778E-2,3.505088687E-1
8.598646917E0,4.991663620E-2,9.815240651E-2,3.379512727E-1
8.608665917E0,1.531067938E-1,1.039881036E-1,3.347305357E-1
8.618684917E0,2.367529571E-1,1.126561537E-1,3.441727757E-1
8.628703917E0,2.552785277E-1,1.353908032E-1,3.604973257E-1
8.638722917E0,2.142021805E-1,1.797478795E-1,3.775633872E-1
8.648741917E0,7.592128217E-2,2.217358202E-1,3.681704402E-1
8.658759917E0,-1.609511822E-1,2.129298002E-1,3.255212307E-1
8.668778917E0,-4.045439959E-1,1.565897316E-1,2.663086057E-1
8.678797917E0,-5.429410338E-1,6.612801552E-2,2.261265665E-1
8.688816917E0,-5.634458661E-1,-1.488339528E-2,2.115024030E-1
8.698835917E0,-5.402502418E-1,-4.671030119E-2,2.059840709E-1
8.708854917E0,-5.021614432E-1,-3.920373321E-2,1.791610420E-1
8.718873917E0,-4.674873352E-1,-1.611572318E-2,1.246871501E-1
8.728892917E0,-4.351220429E-1,1.227386761E-2,5.177213624E-2
8.738911917E0,-3.407952785E-1,6.106058136E-2,-2.178756893E-2
8.748930917E0,-1.385875493E-1,1.128261611E-1,-7.746631652E-2
8.758948917E0,1.442811638E-1,1.367384195E-1,-1.235379428E-1
8.768967917E0,4.059126377E-1,1.330050528E-1,-1.788427681E-1
8.778986917E0,5.926985145E-1,9.996161610E-2,-2.376839817E-1
8.789005917E0,6.946270466E-1,4.811809212E-2,-2.994918525E-1
8.799024917E0,7.284369469E-1,-5.909188651E-3,-3.614194095E-1
8.809043917E0,6.806806326E-1,-4.921964556E-2,-4.209426641E-1
8.819062917E0,6.063269973E-1,-1.044285744E-1,-4.658693969E-1
8.829081917E0,5.151438117E-1,-1.604050100E-1,-4.812616706E-1
8.839100917E0,4.396187365E-1,-1.987979412E-1,-4.682177603E-1
8.849119917E0,3.888866603E-1,-2.135930210E-1,-4.273064733E-1
8.859137917E0,3.575633466E-1,-1.822907478E-1,-3.763010800E-1
8.869156917E0,3.353401124E-1,-1.450959891E-1,-3.241665959E-1
8.879175917E0,3.179997504E-1,-1.221850812E-1,-2.861689031E-1
8.889194917E0,3.126406670E-1,-1.231781989E-1,-2.629779279E-1
8.899213917E0,3.218698502E-1,-1.450022757E-1,-2.633182704E-1
8.909232917E0,3.233581483E-1,-1.815346032E-1,-2.732201517E-1
8.919251917E0,3.030502200E-1,-2.224162519E-1,-2.930505872E-1
8.929270917E0,2.591989636E-1,-2.457014173E-1,-3.091502488E-1
8.939289917E0,2.012957036E-1,-2.537825108E-1,-3.205925226E-1
8.949308917E0,1.375126690E-1,-2.493360788E-1,-3.339821696E-1
8.959327917E0,6.831894815E-2,-2.409516424E-1,-3.490870893E-1
8.969345917E0,-9.810064919E-3,-2.246564031E-1,-3.713998199E-1
8.979364917E0,-8.121394366E-2,-2.241911590E-1,-3.963043690E-1
8.989383917E0,-1.553070843E-1,-2.332421839E-1,-4.101107419E-1
8.999402917E0,-2.232563049E-1,-2.725695968E-1,-4.116542935E-1
9.009421917E0,-3.028547168E-1,-3.306553364E-1,-3.914942741E-1
9.019440917E0,-4.229126871E-1,-3.727098405E-1,-3.591174483E-1
9.029459917E0,-5.630456209E-1,-3.797024190E-1,-3.157723248E-1
9.039478917E0,-6.628749967E-1,-3.449316621E-1,-2.591982782E-1
9.049497917E0,-6.987794042E-1,-2.896200418E-1,-1.952045262E-1
9.059515917E0,-6.692265272E-1,-2.210412323E-1,-1.322053224E-1
9.069534917E0,-5.894973278E-1,-1.587132215E-1,-8.398552984E-2
9.079553917E0,-4.769439101E-1,-1.299516261E-1,-4.757745191E-2
9.089572917E0,-3.703177273E-1,-1.416476667E-1,-2.466622181E-2
9.099591917E0,-2.504549623E-1,-1.756106913E-1,-2.867321298E-2
9.109610917E0,-1.273888350E-1,-2.074880153E-1,-4.241076484E-2
9.119629917E0,2.640005434E-3,-1.964620054E-1,-5.545919016E-2
9.129648917E0,9.256064892E-2,-1.313094497E-1,-5.745474249E-2
9.139667917E0,1.347307414E-1,-2.882861719E-2,-4.958723485E-2
9.149686917E0,1.440936029E-1,6.710817665E-2,-3.399065882E-2
9.159704917E0,1.437881291E-1,1.212643534E-1,-1.915545785E-3
9.169723917E0,1.422508210E-1,1.470938474E-1,3.943248466E-2
9.179742917E0,1.397178918E-1,1.474741548E-1,9.098515660E-2
9.189761917E0,1.578899175E-1,1.259730756E-1,1.430289149E-1
9.199780917E0,1.951605827E-1,1.218195930E-1,1.842024624E-1
9.209799917E0,2.450978756E-1,1.736183167E-1,2.330211997E-1
9.219818917E0,3.402893543E-1,2.908743918E-1,2.968113422E-1
9.229837917E0,4.258202314E-1,5.017810464E-1,3.696895540E-1
9.239856917E0,4.240913093E-1,7.602086067E-1,4.405517280E-1
9.249875917E0,3.977819383E-1,8.458456397E-1,4.721401930E-1
9.259893917E0,4.549693167E-1,7.534968257E-1,4.702698588E-1
9.269912917E0,5.869340897E-1,6.283274889E-1,4.753929675E-1
9.279931917E0,7.404440641E-1,5.402631164E-1,4.985763133E-1
9.289950917E0,8.337684870E-1,5.815037489E-1,5.277782679E-1
9.299969917E0,8.070825934E-1,6.918392777E-1,5.584298968E-1
9.309988917E0,6.880348921E-1,7.037112117E-1,5.797026157E-1
9.320007917E0,4.881510735E-1,6.359902620E-1,5.725432634E-1
9.330026917E0,2.321342677E-1,5.738867521E-1,5.298525095E-1
9.340045917E0,-2.464612201E-2,5.516496301E-1,4.691385329E-1
9.350063917E0,-2.067426145E-1,5.579895973E-1,3.996991515E-1
9.360082917E0,-3.038646579E-1,5.347806811E-1,3.360581100E-1
9.370101917E0,-3.515881002E-1,4.674571157E-1,2.626587749E-1
9.380120917E0,-3.730020225E-1,3.505185246E-1,1.860236526E-1
9.390139917E0,-3.918368816E-1,2.149691284E-1,1.248715296E-1
9.400158917E0,-4.182066917E-1,1.126765758E-1,7.978900522E-2
9.410177917E0,-4.163567126E-1,4.521039873E-2,5.787025392E-2
9.420196875E0,-3.547487259E-1,2.254183777E-2,6.048201770E-2
9.430215875E0,-2.351242155E-1,4.597703367E-2,7.722993195E-2
9.440234875E0,-7.896976173E-2,8.170040697E-2,1.027006730E-1
9.450252875E0,8.984781802E-2,1.041385159E-1,1.380897760E-1
9.460271875E0,2.270831764E-1,9.543104470E-2,1.661469787E-1
9.470290875E0,3.134759367E-1,5.970571935E-2,1.854521781E-1
9.480309875E0,3.327641487E-1,1.813430525E-2,2.009400576E-1
9.490328875E0,2.947118282E-1,-6.094660237E-2,2.236215174E-1
9.500347875E0,2.078696191E-1,-1.560036093E-1,2.360044271E-1
9.510366875E0,1.177904531E-1,-2.470738441E-1,2.508955598E-1
9.520385875E0,9.875169024E-3,-3.201424479E-1,2.804997861E-1
9.530404875E0,-1.041466817E-1,-3.730316460E-1,3.183457851E-1
9.540423875E0,-2.123389244E-1,-4.023122787E-1,3.524941802E-1
9.550441875E0,-3.040716946E-1,-3.927448392E-1,3.688364029E-1
9.560460875E0,-3.610298038E-1,-3.530330956E-1,3.625100553E-1
9.570479875E0,-3.921806812E-1,-3.131420612E-1,3.374767900E-1
9.580498875E0,-3.922621608E-1,-2.573104799E-1,3.022314310E-1
9.590517875E0,-3.833476305E-1,-1.998743117E-1,2.744076550E-1
9.600536875E0,-3.807739615E-1,-1.564200372E-1,2.511846423E-1
9.610555875E0,-3.763262928E-1,-1.374418288E-1,2.377690822E-1
9.620574875E0,-3.552260697E-1,-1.282797456E-1,2.388404757E-1
9.630593875E0,-3.242488205E-1,-1.473892331E-1,2.421385795E-1
9.640612875E0,-2.885443568E-1,-1.737609208E-1,2.417710721E-1
9.650630875E0,-2.546115518E-1,-1.743867993E-1,2.148757428E-1
9.660649875E0,-2.028671354E-1,-1.521054655E-1,1.675545722E-1
9.670668875E0,-1.178654209E-1,-1.063046157E-1,1.070386097E-1
9.680687875E0,-2.392617520E-3,-2.960450947E-2,5.980957672E-2
9.690706875E0,1.068326086E-1,7.418141514E-2,3.635314852E-2
9.700725875E0,1.813209653E-1,1.588241309E-1,4.667928815E-2
9.710744875E0,1.859460622E-1,2.295385748E-1,6.760358810E-2
9.720763875E0,3.540716693E-2,2.317093164E-1,9.045803547E-2
9.730782875E0,-2.909649611E-1,7.499305904E-2,9.231504798E-2
9.740800875E0,-5.993044376E-1,-1.358355582E-1,6.447649747E-2
9.750819875E0,-7.137888074E-1,-3.392111957E-1,5.435744673E-2
9.760838875E0,-6.770123839E-1,-4.729650021E-1,7.661215216E-2
9.770857875E0,-5.115251541E-1,-4.434139431E-1,9.621988982E-2
9.780876875E0,-3.168272972E-1,-3.027715981E-1,9.516687691E-2
9.790895875E0,-1.820877343E-1,-1.624928117E-1,8.604470640E-2
9.800914875E0,-7.103312016E-2,-2.140679583E-2,6.042243168E-2
9.810933875E0,1.003800854E-1,1.167235449E-1,1.132783759E-2
9.820952875E0,3.226754665E-1,2.361109257E-1,-4.770698771E-2
9.830970875E0,5.086315870E-1,3.322332501E-1,-1.370760202E-1
9.840989875E0,5.650373101E-1,3.630830646E-1,-2.610890567E-1
9.851008875E0,5.139864087E-1,3.579326272E-1,-3.897852898E-1
9.861027875E0,3.951023519E-1,3.033953607E-1,-4.924253821E-1
9.871046875E0,2.901707292E-1,2.150125057E-1,-5.512654781E-1
9.881065875E0,2.530665100E-1,1.323695630E-1,-5.696309209E-1
9.891084875E0,2.461884320E-1,7.425684482E-2,-5.402334929E-1
9.901103875E0,2.426765263E-1,4.838183895E-2,-4.834381342E-1
9.911122875E0,2.343544066E-1,3.463406861E-2,-4.101900160E-1
9.921141875E0,2.362822741E-1,2.698067576E-2,-3.351384103E-1
9.931159875E0,2.668353319E-1,2.771843784E-2,-2.780370712E-1
9.941178875E0,3.181461990E-1,4.401805252E-2,-2.439861447E-1
9.951197875E0,3.612307012E-1,6.574414670E-2,-2.251381129E-1
9.961216875E0,3.792962432E-1,6.935432553E-2,-2.296857238E-1
9.971235875E0,3.659567237E-1,4.915998876E-2,-2.333443314E-1
9.981254875E0,3.244644105E-1,1.933231577E-2,-2.417822778E-1
9.991273875E0,2.570546269E-1,-1.434485987E-2,-2.496445626E-1
1.000129287E1,1.780253053E-1,-3.808241338E-2,-2.517564595E-1
1.001131187E1,1.152599677E-1,-6.464111805E-2,-2.630178630E-1
1.002132987E1,5.991442874E-2,-7.232487202E-2,-2.696270347E-1
1.003134887E1,9.938398376E-3,-7.324473560E-2,-2.786281109E-1
1.004136788E1,-4.234185070E-2,-9.755886346E-2,-2.712543309E-1
1.005138687E1,-9.548841417E-2,-1.493692100E-1,-2.500415146E-1
1.006140587E1,-1.345167756E-1,-2.145064026E-1,-2.238032371E-1
1.007142488E1,-1.544545144E-1,-2.683096230E-1,-1.824873686E-1
1.008144387E1,-1.649399102E-1,-3.147879243E-1,-1.391321719E-1
1.009146287E1,-1.615764350E-1,-3.401852548E-1,-1.108286530E-1
1.010148187E1,-1.479256004E-1,-3.308905661E-1,-9.425394237E-2
1.011150087E1,-1.267109066E-1,-3.032846153E-1,-8.490190655E-2
1.012151888E1,-1.006915569E-1,-2.596796453E-1,-7.006970048E-2
1.013153787E1,-4.024758562E-2,-2.296768874E-1,-6.825757772E-2
1.014155687E1,4.983596504E-2,-2.180149108E-1,-8.920414001E-2
1.015157588E1,1.349303573E-1,-2.083417028E-1,-1.303117871E-1
1.016159487E1,2.054130584E-1,-2.090817988E-1,-1.869412512E-1
1.017161387E1,2.484222949E-1,-2.212443948E-1,-2.383491993E-1
1.018163287E1,2.720826268E-1,-2.225599885E-1,-2.911769748E-1
1.019165187E1,2.908254862E-1,-2.307114750E-1,-3.266036510E-1
1.020167087E1,3.050044179E-1,-2.399819344E-1,-3.463834822E-1
1.021168887E1,3.229710162E-1,-2.574306726E-1,-3.553702533E-1
1.022170787E1,3.385220170E-1,-2.843205929E-1,-3.578368723E-1
1.023172688E1,3.449045122E-1,-3.033075035E-1,-3.481008112E-1
1.024174587E1,3.390356898E-1,-2.821763754E-1,-3.199788928E-1
1.025176487E1,3.192053437E-1,-1.985746175E-1,-2.739480436E-1
1.026178388E1,2.399999946E-1,-2.490535751E-2,-1.968982667E-1
1.027180287E1,8.378314227E-2,1.133751869E-1,-1.179057285E-1
1.028182187E1,-7.069005817E-2,1.952159852E-1,-7.509008795E-2
1.029184087E1,-1.777009219E-1,2.789142132E-1,-4.440279305E-2
1.030185887E1,-3.193749785E-1,3.578335345E-1,-2.213982865E-2
1.031187788E1,-4.602723420E-1,3.400092721E-1,-2.257295884E-2
1.032189687E1,-4.866690636E-1,2.111809999E-1,-1.538322214E-2
1.033191587E1,-3.637343049E-1,1.256821007E-1,2.118301950E-2
1.034193488E1,-1.393086761E-1,1.429284662E-1,5.985904112E-2
1.035195387E1,9.065949172E-2,2.219484448E-1,8.708305657E-2
1.036197287E1,2.303135246E-1,3.181295991E-1,1.105132774E-1
1.037199187E1,2.745502293E-1,3.741492331E-1,1.340432167E-1
1.038201087E1,2.783241868E-1,3.852495551E-1,1.492440104E-1
1.039202888E1,2.489328980E-1,3.602766097E-1,1.504664570E-1
1.040204787E1,1.747153848E-1,3.139778078E-1,1.445571631E-1
1.041206687E1,8.133874834E-2,2.477934361E-1,1.247976720E-1
1.042208588E1,-1.471161284E-2,1.689910293E-1,1.031725407E-1
1.043210487E1,-1.066001728E-1,8.516645432E-2,8.652555943E-2
1.044212387E1,-1.793955564E-1,-5.508428439E-4,8.180350810E-2
1.045214288E1,-2.213177532E-1,-6.983371079E-2,6.747166067E-2
1.046216187E1,-2.414360791E-1,-1.288056821E-1,4.412639141E-2
1.047218087E1,-2.459600717E-1,-1.519238204E-1,1.377124805E-2
1.048219887E1,-2.213958651E-1,-1.277031600E-1,-3.045986220E-2
1.049221787E1,-1.708625704E-1,-8.701755106E-2,-8.592519164E-2
1.050223688E1,-1.204832867E-1,-5.516428128E-2,-1.462018490E-1
1.051225587E1,-7.016867399E-2,-3.600636497E-2,-2.031998336E-1
1.052227487E1,-1.781385206E-2,-5.129237846E-2,-2.475321442E-1
1.053229388E1,1.293986384E-2,-1.079901606E-1,-2.715479136E-1
1.054231287E1,4.008733109E-2,-1.722682267E-1,-2.789443135E-1
1.055233187E1,4.702833667E-2,-2.315926701E-1,-2.769954503E-1
1.056235087E1,4.151080176E-2,-2.725496888E-1,-2.600524127E-1
1.057236887E1,3.288362548E-2,-2.893667221E-1,-2.286078781E-1
1.058238788E1,2.628644370E-2,-2.747792602E-1,-1.833780855E-1
1.059240687E1,1.305666473E-2,-2.443890572E-1,-1.325347722E-1
1.060242587E1,-1.970208064E-2,-1.833118647E-1,-8.529455215E-2
1.061244488E1,-6.606818736E-2,-1.153751016E-1,-4.313538596E-2
1.062246387E1,-1.347223520E-1,-4.777421802E-2,-1.151453354E-3
1.063248287E1,-2.089578360E-1,7.690463215E-3,3.226206079E-2
1.064250188E1,-2.731418908E-1,5.059159175E-2,7.410911471E-2
1.065252087E1,-3.049354255E-1,7.709862292E-2,1.238092855E-1
1.066253887E1,-2.957488596E-1,9.556711465E-2,1.729070544E-1
1.067255787E1,-2.676893771E-1,1.085868031E-1,2.078696340E-1
1.068257687E1,-2.358294427E-1,9.562999755E-2,2.458716035E-1
1.069259588E1,-2.255246937E-1,4.448114336E-2,2.645806074E-1
1.070261487E1,-2.413126975E-1,-4.680296406E-2,2.671031654E-1
1.071263387E1,-2.420757711E-1,-1.485917568E-1,2.640691996E-1
1.072265288E1,-2.027006745E-1,-2.130948603E-1,2.856309414E-1
1.073267187E1,-1.263908595E-1,-1.876822710E-1,3.573638201E-1
1.074269087E1,-2.594387904E-2,-9.485033154E-2,4.518767297E-1
1.075270887E1,8.705850691E-2,-2.030957118E-2,5.188409090E-1
1.076272787E1,2.291437536E-1,-7.163774222E-2,5.164206028E-1
1.077274688E1,4.152685702E-1,-2.451613098E-1,4.329841137E-1
1.078276587E1,5.091175437E-1,-4.513283372E-1,2.841299176E-1
1.079278487E1,3.765283227E-1,-6.662278771E-1,5.986396596E-2
1.080280388E1,1.455673128E-1,-8.695450425E-1,-1.710214466E-1
1.081282287E1,1.390910149E-1,-9.911068082E-1,-3.177115023E-1
1.082284187E1,3.215431273E-1,-9.638527632E-1,-3.849033415E-1
1.083286088E1,6.273580194E-1,-8.083203435E-1,-4.206150174E-1
1.084287887E1,9.620803595E-1,-5.287600756E-1,-4.414675534E-1
1.085289787E1,1.068148255E0,-2.219603509E-1,-4.735027552E-1
1.086291687E1,8.988707662E-1,5.323420465E-2,-5.308421850E-1
1.087293587E1,4.961449504E-1,2.970998883E-1,-5.598465204E-1
1.088295488E1,-3.586274013E-2,4.444821477E-1,-5.226051807E-1
1.089297387E1,-4.425349534E-1,4.059159160E-1,-4.165565372E-1
1.090299287E1,-6.063872576E-1,2.624942660E-1,-2.768556178E-1
1.091301188E1,-5.311809182E-1,1.381684691E-1,-1.413098425E-1
1.092303087E1,-3.355256915E-1,6.811533868E-2,-3.312876821E-2
1.093304887E1,-1.354784220E-1,4.342152923E-2,4.472000897E-2
1.094306787E1,-2.536788955E-2,3.629011661E-2,9.646256268E-2
1.095308687E1,7.121407427E-3,5.957451835E-2,1.143615097E-1
1.096310587E1,4.739210010E-3,9.221103042E-2,1.009407714E-1
1.097312487E1,5.347941769E-4,9.497241676E-2,7.722515613E-2
1.098314387E1,4.113816656E-3,6.309650838E-2,3.773660213E-2
1.099316288E1,3.205898777E-2,1.837361604E-2,-1.971496083E-2
1.100318187E1,7.444825768E-2,-1.797746867E-2,-8.017564565E-2
1.101320087E1,1.299405992E-1,-4.706365615E-2,-1.532871276E-1
1.102321887E1,1.873226762E-1,-5.451837927E-2,-2.260351032E-1
1.103323787E1,2.238236815E-1,-4.794749990E-2,-2.925160229E-1
1.104325687E1,2.188206762E-1,-3.562318906E-2,-3.514563143E-1
1.105327587E1,1.831832677E-1,-1.369531080E-2,-3.846547604E-1
1.106329487E1,1.373308301E-1,1.357119717E-2,-3.881725073E-1
1.107331388E1,8.675224334E-2,3.383569047E-2,-3.595333099E-1
1.108333287E1,4.424086772E-3,2.757965773E-2,-3.024708331E-1
1.109335187E1,-9.355354309E-2,7.612723857E-3,-2.265197486E-1
1.110337088E1,-1.886584908E-1,-2.923051082E-2,-1.337631792E-1
1.111338887E1,-2.758171260E-1,-5.557882041E-2,-2.992919646E-2
1.112340787E1,-3.190335929E-1,-9.360955656E-2,6.435336173E-2
1.113342687E1,-3.165249825E-1,-1.205996647E-1,1.468856186E-1
1.114344587E1,-2.720618844E-1,-1.296693236E-1,2.005887926E-1
1.115346487E1,-2.345141917E-1,-1.177919209E-1,2.166357338E-1
1.116348387E1,-2.006289214E-1,-5.868944898E-2,2.143145204E-1
1.117350287E1,-1.844083518E-1,2.824530005E-2,1.844062656E-1
1.118352188E1,-2.231773138E-1,9.527067095E-2,1.281397939E-1
1.119353987E1,-2.937507927E-1,1.169828698E-1,6.288772076E-2
1.120355887E1,-3.405409157E-1,6.273161620E-2,-1.589802094E-3
1.121357787E1,-3.191169798E-1,-6.537138671E-2,-6.401894242E-2
1.122359687E1,-2.277793288E-1,-2.099083215E-1,-1.285694391E-1
1.123361587E1,-1.098204702E-1,-2.962136269E-1,-1.982324123E-1
1.124363487E1,-5.092458799E-3,-2.915453911E-1,-2.552645206E-1
1.125365387E1,1.086130738E-1,-1.914274544E-1,-2.966604829E-1
1.126367288E1,2.640524805E-1,4.229927436E-2,-3.090833426E-1
1.127369187E1,3.698494434E-1,3.855942488E-1,-2.852769196E-1
1.128371087E1,3.074827492E-1,7.198989987E-1,-2.261113375E-1
1.129372887E1,2.168735713E-1,7.938985825E-1,-1.865820736E-1
1.130374787E1,2.677801549E-1,6.362287998E-1,-1.826541871E-1
1.131376687E1,4.575313330E-1,4.638805389E-1,-1.613697708E-1
1.132378587E1,6.608490348E-1,3.569724560E-1,-9.387408942E-2
1.133380487E1,6.960836053E-1,4.538492262E-1,1.747031114E-3
1.134382387E1,5.362396240E-1,6.497761607E-1,1.178043932E-1
1.135384287E1,2.719606459E-1,6.707635522E-1,2.270102501E-1
1.136386187E1,-7.121323794E-2,5.347937346E-1,2.941970229E-1
1.137387987E1,-3.473187387E-1,3.352427185E-1,3.018553853E-1
1.138389887E1,-4.811711013E-1,1.928323209E-1,2.721816599E-1
1.139391787E1,-5.105813742E-1,1.624439806E-1,2.326030433E-1
1.140393687E1,-4.892952740E-1,1.879352182E-1,1.855583042E-1
1.141395587E1,-4.284186065E-1,2.003343701E-1,1.297008842E-1
1.142397404E1,-3.611998856E-1,1.509921104E-1,7.390287519E-2
