"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.366865750E0,2.207908630E-1,6.017336884E0,8.017627258E0
2.376883750E0,1.046324158E-1,5.925278320E0,7.928412781E0
2.386901750E0,3.607498169E-2,5.850284271E0,7.849227448E0
2.396919750E0,5.358856201E-2,5.810317383E0,7.871980133E0
2.406937750E0,5.104385376E-2,5.813909912E0,7.961943054E0
2.416955750E0,6.481521606E-2,5.794600067E0,8.032596130E0
2.426973750E0,1.074765015E-1,5.755082245E0,7.971223755E0
2.436991750E0,1.112187195E-1,5.771997070E0,7.889194336E0
2.447009750E0,5.837860107E-2,5.826334076E0,7.920778656E0
2.457027750E0,7.469467163E-2,5.850284271E0,7.988288269E0
2.467045750E0,1.053808594E-1,5.860463104E0,8.070018311E0
2.477063750E0,7.125183105E-2,5.846691742E0,8.070467377E0
2.487081750E0,5.598358154E-2,5.812263336E0,7.996521149E0
2.497099750E0,3.772155762E-2,5.761668549E0,7.939040680E0
2.507117750E0,7.155120850E-2,5.757626953E0,7.916886749E0
2.517135750E0,1.267863464E-1,5.752986603E0,7.933202820E0
2.527153750E0,1.809736633E-1,5.801785126E0,7.968529358E0
2.537171750E0,2.011816406E-1,5.830076294E0,7.941884766E0
2.547189750E0,2.234852600E-1,5.828280029E0,7.871980133E0
2.557207750E0,2.375559998E-1,5.856720886E0,7.771539001E0
2.567225750E0,2.679428101E-1,5.878126373E0,7.810158691E0
2.577243750E0,2.673440552E-1,5.872587891E0,7.870034180E0
2.587261750E0,2.151026917E-1,5.827830963E0,7.915838928E0
2.597279750E0,1.818717957E-1,5.789660339E0,7.954608307E0
2.607297750E0,1.501377869E-1,5.789211273E0,7.948022003E0
2.617315750E0,1.556762695E-1,5.792504425E0,7.958799591E0
2.627333750E0,2.492317200E-1,5.791905670E0,7.908055115E0
2.637351750E0,3.035687256E-1,5.905818787E0,7.820337524E0
2.647369750E0,3.213816833E-1,6.046825562E0,7.825726318E0
2.657387750E0,2.974314880E-1,6.049969025E0,7.862400055E0
2.667405750E0,2.481838989E-1,5.983956299E0,7.928712158E0
2.677423750E0,1.315763855E-1,5.885161743E0,7.978857880E0
2.687441750E0,2.245330811E-3,5.822142792E0,8.017926636E0
2.697459750E0,-2.395019531E-2,5.789810028E0,8.043224030E0
2.707477750E0,1.811233521E-2,5.773344269E0,8.065377960E0
2.717495750E0,7.259902954E-2,5.788462830E0,8.077203369E0
2.727513750E0,1.145118713E-1,5.828729095E0,8.042325897E0
2.737531750E0,2.028282166E-1,5.843697968E0,7.966733093E0
2.747549750E0,2.192939758E-1,5.851332092E0,7.915090485E0
2.757567750E0,1.704954529E-1,5.859265594E0,7.956254883E0
2.767585750E0,9.639953613E-2,5.911357269E0,7.974367218E0
2.777603750E0,1.046324158E-1,5.888155518E0,8.002508698E0
2.787621750E0,1.037342834E-1,5.906417542E0,7.983049164E0
2.797639750E0,1.088237000E-1,5.921386414E0,7.954608307E0
2.807657750E0,2.058219910E-1,5.898334351E0,7.910001068E0
2.817675750E0,2.016307068E-1,5.872737579E0,7.901768188E0
2.827693750E0,1.892065430E-1,5.868546295E0,7.988587646E0
2.837711750E0,1.727407837E-1,5.865702209E0,8.004754028E0
2.847729750E0,1.490899658E-1,5.888903961E0,8.018974457E0
2.857747625E0,1.121168518E-1,5.904471588E0,8.051307220E0
2.867765625E0,9.699829102E-2,5.858966217E0,8.017028503E0
2.877783625E0,7.304809570E-2,5.800288239E0,7.938741302E0
2.887801625E0,6.556365967E-2,5.830675049E0,7.991431732E0
2.897819625E0,8.816665649E-2,5.866899719E0,8.051756287E0
2.907837625E0,1.022373962E-1,5.854625244E0,8.072563019E0
2.917855625E0,1.603166199E-1,5.821544037E0,8.036038971E0
2.927873625E0,1.489402771E-1,5.850134583E0,7.924969940E0
2.937891625E0,1.930984497E-1,5.864355011E0,7.917335815E0
2.947909625E0,2.499801636E-1,5.820496216E0,7.990982666E0
2.957927625E0,2.480342102E-1,5.826932831E0,8.013585663E0
2.967945625E0,2.821632385E-1,5.864654388E0,8.013286285E0
2.977963625E0,2.980302429E-1,5.855822754E0,7.958350525E0
2.987981625E0,2.769241333E-1,5.857020264E0,7.983348541E0
2.997999625E0,2.137554932E-1,5.881269836E0,7.984695740E0
3.008017625E0,1.719923401E-1,5.849835205E0,7.943082275E0
3.018035625E0,1.279838562E-1,5.806874542E0,7.799830170E0
3.028053625E0,9.490264893E-2,5.832171936E0,7.786807251E0
3.038071625E0,6.182144165E-2,5.900280304E0,7.870333557E0
3.048089625E0,1.110690308E-1,5.926775208E0,7.941136322E0
3.058107625E0,1.342707825E-1,5.861810303E0,8.002658386E0
3.068125625E0,1.327738953E-1,5.823639679E0,8.006999359E0
3.078143625E0,1.573228455E-1,5.790857849E0,8.018525391E0
3.088161625E0,2.100132751E-1,5.754483490E0,8.052504730E0
3.098179625E0,2.198927307E-1,5.829776917E0,8.014184418E0
3.108197625E0,2.261796570E-1,5.918991394E0,7.909851379E0
3.118215625E0,2.661465454E-1,5.947731628E0,7.844437408E0
3.128233625E0,2.445913696E-1,5.960904236E0,7.854616241E0
3.138251625E0,2.158511353E-1,5.972280579E0,7.955955505E0
3.148269625E0,2.152523804E-1,5.933960266E0,8.047714691E0
3.158287625E0,2.245330811E-1,5.866001587E0,8.062234497E0
3.168305625E0,2.195933533E-1,5.833968201E0,8.092621307E0
3.178323625E0,1.929487610E-1,5.854325867E0,8.093968506E0
3.188341625E0,2.112107849E-1,5.900280304E0,8.072712708E0
3.198359625E0,2.680924988E-1,5.873935089E0,8.074508972E0
3.208377625E0,2.713856506E-1,5.880521393E0,8.003107452E0
3.218395625E0,2.784210205E-1,5.913752289E0,7.896529083E0
3.228413625E0,2.944377136E-1,5.909710693E0,7.848928070E0
3.238431625E0,3.221301270E-1,5.918991394E0,7.832761688E0
3.248449625E0,3.038681030E-1,5.911207581E0,7.835007019E0
